Chromosome	Start	End
12	3126246	3126326
12	3141936	3141991
12	3154606	3154696
12	3170131	3170181
12	3170371	3170436
12	3175486	3175576
12	3186781	3186896
12	3203856	3203941
12	3235131	3235366
12	3235521	3235591
12	3235926	3236056
12	3238951	3239101
12	3249736	3249791
12	3253766	3253836
12	3296071	3296106
12	3308716	3308801
12	3308871	3309541
12	3310126	3310281
12	3310331	3310471
12	3310521	3310686
12	3317121	3317221
12	3325901	3326016
12	3330446	3330486
12	3357001	3357066
12	3359376	3359406
12	3361766	3361866
12	3364436	3364536
12	3364646	3364741
12	3365026	3365151
12	3365431	3365541
12	3365646	3366316
12	3366631	3366741
12	3367001	3367021
12	3367671	3367716
12	3368856	3368936
12	3369221	3369306
12	3370896	3371056
12	3371201	3371276
12	3373736	3373781
12	3375121	3375186
12	3377351	3377441
12	3380001	3380076
12	3382846	3382896
12	3385381	3385476
12	3386161	3386271
12	3387516	3387601
12	3387831	3387891
12	3390996	3391176
12	3392821	3392866
12	3393446	3393491
12	3399951	3399976
12	3425721	3425816
12	3426076	3426186
12	3426541	3426776
12	3426986	3427191
12	3427276	3427751
12	3427826	3427896
12	3502071	3502151
12	3522321	3522416
12	3523551	3523631
12	3525651	3525676
12	3527886	3527961
12	3535296	3535366
12	3543486	3543556
12	3547281	3547376
12	3548041	3548131
12	3548856	3548926
12	3549791	3549876
12	3550196	3550576
12	3550736	3550866
12	3553721	3553731
12	3556926	3557001
12	3557461	3557566
12	3558061	3558221
12	3558636	3558691
12	3560766	3560971
12	3565781	3565891
12	3571986	3572196
12	3572791	3572906
12	3572946	3573271
12	3573451	3573626
12	3576076	3576186
12	3578731	3578821
12	3599781	3599876
12	3642046	3642186
12	3643001	3643071
12	3658001	3658036
12	3660491	3660636
12	3662741	3662856
12	3663436	3663551
12	3673056	3673106
12	3674186	3674301
12	3675101	3675196
12	3675301	3675416
12	3679891	3679981
12	3683176	3683286
12	3684956	3685236
12	3689671	3689801
12	3690576	3690636
12	3692976	3693101
12	3693386	3693451
12	3704281	3704356
12	3717531	3717601
12	3718586	3718726
12	3719661	3719756
12	3722926	3723021
12	3726116	3726201
12	3729051	3729111
12	3729891	3729956
12	3732646	3732696
12	3739526	3739576
12	3739921	3739986
12	3740091	3740191
12	3743276	3743386
12	3743671	3743761
12	3744241	3744356
12	3747421	3747471
12	3749906	3749936
12	3751196	3751236
12	3759526	3759626
12	3761276	3761316
12	3764926	3764991
12	3767476	3767646
12	3771946	3771991
12	3772646	3772771
12	3772966	3773061
12	3773811	3773981
12	3774556	3774626
12	3779471	3779596
12	3779606	3779651
12	3779806	3779821
12	3780436	3780591
12	3780671	3780806
12	3781361	3781516
12	3781616	3781796
12	3782286	3782346
12	3783301	3783471
12	3783571	3783621
12	3784251	3784291
12	3784391	3784541
12	3784636	3784711
12	3785986	3786101
