Chromosome	Start	End
2	3050181	3050406
2	3118001	3118096
2	3133081	3133151
2	3141436	3141476
2	3167316	3167416
2	3171976	3172031
2	3172811	3172881
2	3185496	3185581
2	3197611	3197671
2	3201826	3201946
2	3219211	3219306
2	3220246	3220341
2	3226311	3226331
2	3229201	3229286
2	3248901	3248996
2	3283636	3283821
2	3283851	3283876
2	3300456	3300496
2	3327491	3327606
2	3332406	3332511
2	3336026	3336186
2	3349071	3349166
2	3414436	3414456
2	3416571	3416621
2	3420431	3420486
2	3424071	3424251
2	3424516	3424611
2	3449691	3449786
2	3456376	3456406
2	3456756	3456851
2	3508426	3508491
2	3512336	3512401
2	3512511	3512611
2	3512746	3512891
2	3512921	3513156
2	3525891	3525936
2	3531891	3531931
2	3565511	3565556
2	3570356	3570431
2	3570761	3570866
2	3589031	3589101
2	3608106	3608151
2	3668671	3668886
2	3680576	3680636
2	3684091	3684166
2	3686786	3686881
2	3711261	3711356
2	3713286	3713411
2	3713501	3713611
2	3713971	3714101
2	3722156	3722236
2	3730901	3730991
2	3746286	3746356
2	3749411	3749491
2	3749591	3749661
2	3755856	3755896
2	3759651	3759706
2	3769396	3769491
2	3787536	3787596
2	3800421	3800511
2	3816546	3816626
2	3822106	3822111
2	3876696	3876721
2	3882906	3882981
2	3887996	3888026
2	3911561	3911656
2	3977431	3977501
2	4018391	4018541
2	4018661	4018711
2	4087911	4087961
2	4113636	4113701
2	4120286	4120321
2	4221686	4221726
2	4222316	4222401
2	4228711	4228791
2	4253536	4253671
2	4262676	4262761
2	4307701	4307761
2	4338441	4338536
2	4342136	4342191
2	4354691	4354761
2	4374806	4374851
2	4376756	4376841
2	4392006	4392081
2	4400821	4400886
2	4401981	4402071
2	4402406	4402486
2	4411121	4411186
2	4413741	4413856
2	4436931	4437036
2	4441101	4441111
2	4445881	4445946
2	4454331	4454386
2	4476581	4476666
2	4477506	4477576
2	4481201	4481286
2	4489436	4489636
2	4490321	4490376
2	4491781	4491826
2	4492461	4492581
2	4492681	4492771
2	4496291	4496336
2	4499401	4499511
2	4500296	4500336
2	4504591	4504661
2	4508796	4508866
2	4509991	4510076
2	4512741	4512901
2	4517666	4517761
2	4517871	4517936
2	4527351	4527421
2	4539736	4539796
2	4539916	4540136
2	4549686	4549731
2	4551236	4551271
2	4557161	4557251
2	4557536	4557661
2	4559056	4559111
2	4559736	4559851
2	4560036	4560121
2	4561276	4561301
2	4561316	4561331
2	4566936	4567076
2	4572386	4572461
2	4573536	4573736
2	4575171	4575321
2	4575416	4575561
2	4575811	4575911
2	4579921	4580031
2	4592586	4592611
2	4593526	4593706
2	4597126	4597326
2	4597436	4597596
2	4601226	4601281
2	4603481	4603501
2	4603671	4603786
2	4603896	4603971
2	4605086	4605171
2	4608531	4608586
2	4611406	4611491
2	4615466	4615546
2	4628416	4628506
2	4636931	4636981
2	4645216	4645316
2	4651786	4651951
2	4652071	4652171
2	4669876	4669976
2	4676331	4676371
2	4711406	4711546
2	4717136	4717181
2	4717486	4717571
2	4724796	4724886
2	4725386	4725391
2	4726596	4726656
2	4743406	4743491
2	4746451	4746521
2	4761036	4761076
2	4761396	4761436
2	4771816	4771886
2	4785136	4785156
2	4791681	4791751
2	4799886	4799926
2	4801021	4801146
2	4816456	4816506
2	4817511	4817621
2	4817631	4817656
2	4817821	4818041
2	4824226	4824371
2	4827486	4827566
2	4827671	4827781
2	4836431	4836491
2	4860751	4860811
2	4864616	4864686
2	4865751	4865841
2	4868506	4868601
2	4870741	4870816
2	4872796	4872811
2	4878101	4878191
2	4880811	4880836
2	4886611	4886676
2	4891446	4891496
2	4900031	4900066
2	4902416	4902486
2	4905001	4905091
2	4905426	4905731
2	4906511	4906586
2	4914096	4914286
2	4917746	4917856
2	4918896	4919146
2	4919211	4919281
2	4919451	4919561
2	4935466	4935541
2	4939351	4939411
2	4967911	4967971
2	4968041	4968141
2	4972981	4973071
2	4973196	4973286
2	4973586	4973636
2	4976606	4976701
2	4977996	4978106
2	4978281	4978351
2	4982786	4982861
2	4984191	4984336
2	4984516	4984586
2	4985051	4985096
2	4985201	4985571
2	4986496	4986566
2	4986806	4986891
2	4988911	4989086
2	4998456	4998481
2	5000491	5000551
2	5001801	5001856
2	5001946	5002041
2	5002501	5002581
2	5004886	5004951
2	5012041	5012146
2	5012671	5012956
2	5014821	5014966
2	5015886	5015926
2	5017376	5017416
2	5021376	5021431
2	5021536	5021586
2	5025361	5025486
2	5032791	5032976
2	5033471	5033561
2	5042021	5042076
2	5043811	5043881
2	5049431	5049496
2	5055456	5055506
2	5056926	5056991
2	5061236	5061276
2	5063121	5063181
2	5064116	5064181
2	5064331	5064426
2	5075541	5075676
2	5076721	5076781
2	5080456	5080601
2	5094056	5094151
2	5111871	5112011
2	5113001	5113066
2	5113306	5113386
2	5117001	5117051
2	5117061	5117171
2	5119671	5119746
2	5119926	5119976
2	5125821	5125901
2	5127856	5127911
2	5135521	5135586
2	5135876	5135911
2	5138166	5138261
2	5140031	5140201
2	5157521	5157696
2	5161201	5161406
2	5162931	5163051
2	5163176	5163281
2	5170626	5170701
2	5170891	5170911
2	5171511	5171561
2	5200161	5200231
2	5220256	5220341
2	5229141	5229236
2	5230906	5230981
2	5241836	5241856
2	5243626	5243736
2	5250026	5250151
2	5250181	5250226
2	5288611	5288636
2	5304821	5304916
2	5304991	5305086
2	5308936	5309006
2	5314556	5314581
2	5314766	5314861
2	5321851	5321896
2	5322326	5322386
2	5325026	5325106
2	5325616	5325706
2	5327341	5327421
2	5341681	5341731
2	5353121	5353201
2	5357161	5357261
2	5357341	5357401
2	5373161	5373256
2	5379236	5379336
2	5382411	5382471
2	5404186	5404271
2	5412106	5412161
2	5426326	5426431
2	5428451	5428466
2	5431491	5431596
2	5434126	5434261
2	5434326	5434426
2	5449381	5449426
2	5454791	5454836
2	5455846	5455896
2	5458251	5458491
2	5459561	5459641
2	5459981	5460036
2	5472146	5472241
2	5472536	5472581
2	5472681	5472706
2	5481291	5481391
2	5496306	5496386
2	5515266	5515311
2	5519326	5519376
2	5526556	5526586
2	5540156	5540176
2	5550996	5551081
2	5569581	5569656
2	5577866	5577926
2	5584761	5584891
2	5596981	5597051
2	5600276	5600451
2	5600801	5600866
2	5603731	5603826
2	5606641	5606691
2	5607031	5607111
2	5607931	5608076
2	5608646	5608751
2	5613791	5613891
2	5614041	5614146
2	5618486	5618566
2	5637146	5637261
2	5641596	5641651
2	5643991	5644181
2	5662811	5662851
2	5663501	5663576
2	5667931	5667986
2	5669161	5669226
2	5669321	5669401
2	5670546	5670671
2	5675836	5675906
2	5676001	5676066
2	5676256	5676351
2	5676611	5676706
2	5694026	5694126
2	5700051	5700096
2	5706816	5706891
2	5708871	5708921
2	5713486	5713581
2	5714471	5714556
2	5714961	5715061
2	5715151	5715346
2	5725506	5725571
2	5730276	5730331
2	5730696	5730791
2	5732181	5732266
2	5736081	5736131
2	5742801	5742831
2	5748736	5748756
2	5749081	5749161
2	5764036	5764081
2	5770816	5770891
2	5789771	5789921
2	5795961	5796046
2	5797146	5797156
2	5797796	5797876
2	5798886	5798936
2	5802366	5802426
2	5809926	5809996
2	5810186	5810206
2	5810501	5810571
2	5812676	5812776
2	5820226	5820306
2	5821396	5821481
2	5824301	5824401
2	5833016	5833101
2	5835186	5835291
2	5844871	5845031
2	5845156	5845241
2	5845431	5845531
2	5852631	5852696
2	5862321	5862461
2	5894966	5895061
2	5895226	5895311
2	5895426	5895541
2	5900306	5900396
2	5906026	5906096
2	5906756	5906786
2	5910311	5910406
2	5923926	5923986
2	5929806	5929896
2	5930411	5930486
2	5933971	5934051
2	5936311	5936336
2	5942491	5942601
2	5942741	5942946
2	5946381	5946461
2	5946521	5946601
2	5947126	5947461
2	5950381	5950411
2	5951086	5951181
2	5951461	5951566
2	5951631	5951931
2	5953296	5953336
2	5957561	5957586
2	5988771	5988866
2	5995431	5995481
2	5995711	5995746
2	6054751	6054851
2	6060281	6060371
2	6060836	6060886
2	6061651	6061656
2	6069381	6069476
2	6071146	6071251
2	6075071	6075136
2	6077616	6077741
2	6081111	6081241
2	6085711	6085766
2	6086041	6086196
2	6086281	6086366
2	6086941	6087066
2	6090151	6090181
2	6096961	6097086
2	6099021	6099271
2	6100416	6100546
2	6100626	6100731
2	6101201	6101256
2	6102091	6102136
2	6108856	6108946
2	6114016	6114116
2	6117926	6117951
2	6118236	6118586
2	6128396	6128476
2	6128981	6129061
2	6129521	6129596
2	6129906	6130006
2	6130231	6130366
2	6133201	6133316
2	6133946	6133991
2	6144111	6144136
2	6145336	6145366
2	6145486	6145561
2	6145791	6145861
2	6147506	6147601
2	6158336	6158396
2	6160426	6160501
2	6162721	6162926
2	6163031	6163116
2	6168031	6168096
2	6190201	6190261
2	6192031	6192126
2	6192921	6193001
2	6193101	6193296
2	6193591	6193676
2	6193781	6193796
2	6195701	6195771
2	6196031	6196081
2	6200626	6200691
2	6210411	6210426
2	6212856	6212901
2	6218376	6218451
2	6220321	6220386
2	6231706	6231766
2	6245251	6245341
2	6254431	6254511
2	6256276	6256381
2	6261236	6261386
2	6273606	6273696
2	6274266	6274331
2	6279006	6279071
2	6287266	6287336
2	6293191	6293261
2	6316496	6316571
2	6321756	6321881
2	6322086	6322156
2	6323406	6323481
2	6326936	6327056
2	6330931	6331056
2	6333086	6333191
2	6338176	6338296
2	6341636	6341746
2	6345631	6345676
2	6352751	6352786
2	6356956	6357031
2	6358896	6359021
2	6359116	6359241
2	6362956	6363051
2	6367911	6367956
2	6374336	6374441
2	6382311	6382356
2	6383836	6383876
2	6390576	6390651
2	6392851	6393056
2	6403511	6403681
2	6405431	6405496
2	6407906	6407981
2	6409171	6409256
2	6409506	6409601
2	6413086	6413136
2	6416771	6416801
2	6422721	6422811
2	6431331	6431371
2	6436291	6436341
2	6443541	6443606
2	6444921	6445001
2	6445381	6445476
2	6458336	6458416
2	6465261	6465371
2	6467021	6467096
2	6468671	6468721
2	6469331	6469411
2	6469581	6469671
2	6471376	6471471
2	6478951	6479091
2	6483571	6483651
2	6488171	6488211
2	6488426	6488511
2	6488706	6488806
2	6491021	6491091
2	6493791	6493876
2	6500296	6500381
2	6504676	6504696
2	6505401	6505486
2	6505646	6505696
2	6511576	6511611
2	6526471	6526536
2	6540236	6540286
2	6540651	6540716
2	6547271	6547356
2	6553811	6553941
2	6554426	6554481
2	6580271	6580346
2	6591931	6591986
2	6617636	6617656
2	6648931	6649036
2	6721526	6721581
2	6728866	6729026
2	6730106	6730216
2	6875111	6875136
2	6885631	6885681
2	6909976	6909991
2	6923716	6923766
2	6931196	6931231
2	6943771	6943861
2	6987536	6987581
2	7036631	7036656
2	7039306	7039361
2	7063991	7064036
2	7080826	7080956
2	7105696	7105711
2	7177071	7177126
2	7219536	7219641
2	7506536	7506596
2	7601206	7601291
2	8498746	8498751
2	8638266	8638336
2	9193121	9193186
2	9423711	9423791
2	9433681	9433756
2	9507896	9507956
2	9564691	9564736
2	9574326	9574406
2	9620941	9621036
2	9633076	9633181
2	9633336	9633431
2	9636171	9636186
2	9730791	9730886
2	9760226	9760291
2	9761406	9761476
2	9770916	9770986
2	9827726	9827796
2	9833516	9833536
2	9835371	9835506
2	9848386	9848391
2	9850306	9850386
2	9856386	9856461
2	9860896	9860936
2	9871126	9871346
2	9871666	9871751
2	9872596	9872636
2	9872766	9872891
2	9874381	9874476
2	9874586	9874816
2	9876631	9876726
2	9876936	9877136
2	9877361	9877656
2	9878061	9878136
2	9878841	9878936
2	9879346	9879441
2	9879651	9879881
2	9881031	9881161
2	9881621	9881751
2	9881821	9881941
2	9882606	9882711
2	9883016	9883121
2	9883286	9883326
2	9883621	9883731
2	9884536	9884946
2	9885286	9885406
2	9885421	9885441
2	9889331	9889476
2	9889926	9890081
2	9896036	9896131
2	9897331	9897396
2	9898016	9898111
2	9903901	9903986
2	9906246	9906331
2	9916166	9916311
2	9917026	9917051
2	9917981	9917986
2	9918136	9918181
2	9918531	9918586
2	9918841	9918896
2	9923196	9923246
2	9923516	9923596
2	9936026	9936226
2	9939056	9939106
2	9952596	9952686
2	9957681	9957741
2	9986156	9986201
2	9986301	9986446
2	9990236	9990291
2	10010391	10010546
2	10039256	10039296
2	10048221	10048286
2	10048561	10048676
2	10049091	10049151
2	10074961	10074976
2	10078476	10078556
2	10079906	10080381
2	10080516	10080631
2	10080776	10080861
2	10092091	10092126
2	10097821	10097906
2	10098726	10098866
2	10101311	10101426
2	10137196	10137266
2	10142886	10142986
2	10153136	10153151
2	10153301	10153386
2	10153466	10153596
2	10183981	10184026
2	10219716	10219786
2	10222821	10222891
2	10223266	10223361
2	10229031	10229081
2	10241291	10241356
2	10250801	10250866
2	10253116	10253186
2	10262821	10262961
2	10263031	10263136
2	10263771	10263796
2	10264056	10264126
2	10296831	10296926
2	10297951	10298066
2	10300866	10301041
2	10312246	10312341
2	10321431	10321486
2	10342611	10342681
2	10356511	10356556
2	10372426	10372531
2	10374741	10374841
2	10375081	10375126
2	10375576	10375676
2	10378851	10378911
2	10390956	10391041
2	10397461	10397486
2	10433431	10433516
2	10456416	10456481
2	10459656	10459771
2	10527301	10527381
2	10590411	10590556
2	10653591	10653666
2	10654751	10654791
2	10674631	10674691
2	10701436	10701491
2	10757596	10757631
2	10762656	10762671
2	10784701	10784801
2	10825081	10825176
2	10898951	10899006
2	11038116	11038186
2	11113121	11113211
2	11172026	11172101
