Chromosome	Start	End
3	3021036	3021081
3	3057066	3057086
3	3063256	3063321
3	3070361	3070456
3	3097961	3097991
3	3102276	3102376
3	3104571	3104691
3	3107021	3107046
3	3138736	3138816
3	3298091	3298206
3	3298251	3298566
3	3299391	3299416
3	3309211	3309291
3	3312026	3312031
3	3342626	3342661
3	3343351	3343426
3	3364596	3364656
3	3370401	3370481
3	3370956	3371126
3	3421866	3421986
3	3424146	3424186
3	3494941	3494996
3	3504516	3504536
3	3507671	3507891
3	3508171	3508316
3	3626266	3626316
3	3650136	3650221
3	3651626	3651686
3	3666941	3666986
3	3667851	3667936
3	3668051	3668106
3	3678861	3678926
3	3702226	3702296
3	3845411	3845506
3	3899151	3899386
3	3900781	3900871
3	4092461	4092566
3	4146656	4146736
3	4220376	4220446
3	4246976	4247061
3	4371751	4371826
3	4405331	4405421
3	4464091	4464116
3	4548091	4548126
3	4608511	4608561
3	4640091	4640111
3	4649961	4650016
3	4663126	4663196
3	4680341	4680421
3	4734286	4734371
3	4744226	4744291
3	4744761	4744861
3	4745021	4745111
3	4762976	4763051
3	4797336	4797401
3	5112131	5112211
3	5158501	5158586
3	5210436	5210586
3	5210946	5211041
3	5211411	5211516
3	5215506	5215611
3	5221536	5221616
3	5237961	5238031
3	5238156	5238216
3	5241846	5241916
3	5243666	5243721
3	5244236	5244261
3	5250571	5250661
3	5349761	5349826
3	5350146	5350216
3	5354346	5354406
3	5354606	5354676
3	5371896	5371956
3	5373266	5373381
3	5388511	5388586
3	5399006	5399106
3	5403921	5404001
3	5412221	5412311
3	5417416	5417511
3	5423396	5423416
3	5466961	5467021
3	5491226	5491321
3	5508051	5508116
3	5545516	5545611
3	5576166	5576291
3	5576551	5576681
3	5579581	5579646
3	5633651	5633711
3	5658806	5658861
3	5673926	5674021
3	5691611	5691741
3	5724066	5724191
3	5754846	5754891
3	5811341	5811411
3	5827241	5827336
3	5842891	5843026
3	5860331	5860861
3	5989046	5989091
3	5989201	5989436
3	5989581	5989691
3	6086876	6086966
3	6100871	6101061
3	6106751	6106806
3	6107906	6107991
3	6128856	6128891
3	6136046	6136191
3	6136346	6136386
3	6137391	6137796
3	6173846	6174251
3	6181236	6181301
3	6202266	6202406
3	6202911	6202976
3	6206006	6206081
3	6233491	6233521
3	6236766	6236831
3	6264031	6264111
3	6269691	6269716
3	6297751	6297836
3	6378946	6378961
3	6379126	6379136
3	6435531	6435591
3	6448641	6448646
3	6480341	6480421
3	6484136	6484226
3	6535436	6535496
3	6543351	6543446
3	6598946	6598996
3	6608561	6608606
3	6649256	6649306
3	6649566	6649646
3	6696431	6696521
3	6696606	6696701
3	6716566	6716626
3	6768081	6768116
3	6768241	6768266
3	6823881	6823946
3	6922666	6922886
3	6947091	6947161
3	6978381	6978476
3	6985166	6985246
3	6986801	6986856
3	6990206	6990291
3	7005626	7005706
3	7027966	7028141
3	7066421	7066446
3	7102626	7102696
3	7119191	7119216
3	7135131	7135261
3	7139181	7139261
3	7270696	7270721
3	7298796	7298831
3	7337046	7337161
3	7365751	7365826
3	7366331	7366386
3	7366596	7366776
3	7367066	7367136
3	7367436	7367551
3	7367961	7367986
3	7382836	7382906
3	7399136	7399196
3	7424941	7425026
3	7425581	7425696
3	7456261	7456291
3	7463841	7463906
3	7467456	7467491
3	7483611	7483656
3	7503081	7503176
3	7503661	7503771
3	7508526	7508616
3	7509771	7509821
3	7510206	7510311
3	7514726	7514766
3	7515156	7515221
3	7515551	7515561
3	7535706	7535761
3	7554266	7554331
3	7576191	7576216
3	7579606	7579706
3	7598266	7598371
3	7609171	7609226
3	7612016	7612111
3	7612711	7613476
3	7613711	7613811
3	7672451	7672516
3	7701146	7701211
3	7710266	7710341
3	7722466	7722546
3	7746436	7746556
3	7753681	7753731
3	7787706	7787936
3	7805116	7805261
3	7805301	7805411
3	7844496	7844581
3	7888756	7888996
3	7907246	7907316
3	7921066	7921146
3	7955896	7956011
3	7986566	7986621
3	8004956	8005116
3	8005781	8005946
3	8006231	8006331
3	8006536	8006606
3	8006806	8006936
3	8007096	8007266
3	8011621	8011701
3	8022661	8022701
3	8022916	8023011
3	8024366	8024421
3	8035296	8035391
3	8046266	8046376
3	8046476	8046626
3	8086966	8087006
3	8123236	8123326
3	8123796	8123896
3	8124291	8124411
3	8139166	8139281
3	8174686	8174721
3	8202681	8202776
3	8214141	8214321
3	8216146	8216416
3	8217351	8217416
3	8239926	8239996
3	8245256	8245396
3	8245761	8246006
3	8246206	8246616
3	8254761	8254816
3	8258551	8258641
3	8272211	8272231
3	8284621	8284741
3	8285426	8285521
3	8292256	8292351
3	8304961	8305046
3	8327421	8327536
3	8351206	8351361
3	8415366	8415451
3	8415566	8415651
3	8461716	8461746
3	8461971	8462041
3	8462181	8462421
3	8462561	8462836
3	8462951	8463006
3	8464566	8464621
3	8468631	8468681
3	8498651	8498766
3	8508121	8508271
3	8509201	8509311
3	8509431	8509641
3	8510511	8510621
3	8511041	8511126
3	8511191	8511381
3	8511571	8511646
3	8513596	8513656
3	8514351	8514421
3	8521261	8521316
3	8521461	8521546
3	8521751	8521876
3	8529656	8529816
3	8543636	8543661
3	8545541	8545561
3	8550156	8550231
3	8552686	8552791
3	8553141	8553201
3	8554766	8554871
3	8555021	8555191
3	8560826	8560921
3	8561766	8561846
3	8561956	8562021
3	8563306	8563331
3	8563526	8563621
3	8564346	8564566
3	8565516	8565606
3	8566811	8566906
3	8580811	8580891
3	8581061	8581106
3	8593661	8593666
3	8594111	8594161
3	8594796	8594951
3	8600166	8600241
3	8604941	8604996
3	8605021	8605026
3	8607296	8607391
3	8607531	8607586
3	8609161	8609231
3	8615816	8615916
3	8618836	8618931
3	8629371	8629426
3	8631061	8631156
3	8633956	8634016
3	8635591	8635656
3	8640421	8640531
3	8645756	8645816
3	8650416	8650491
3	8658171	8658411
3	8659006	8659036
3	8661471	8661601
3	8661706	8661751
3	8662151	8662221
3	8662326	8662421
3	8662646	8662726
3	8662826	8662916
3	8664691	8664791
3	8664956	8665041
3	8666251	8666346
3	8666601	8666951
3	8667636	8667756
3	8668066	8668191
3	8672751	8672851
3	8673056	8673221
3	8673356	8673481
3	8673921	8673991
3	8677146	8677216
3	8678676	8678776
3	8678836	8678916
3	8679141	8679246
3	8685156	8685456
3	8687531	8687611
3	8690106	8690176
3	8690301	8690416
3	8690721	8690761
3	8691066	8691131
3	8691341	8691356
3	8694771	8694861
3	8695351	8695521
3	8695771	8695876
3	8699141	8699196
3	8700336	8700381
3	8702636	8702941
3	8703971	8704056
3	8706156	8706251
3	8708141	8708276
3	8708966	8709071
3	8709151	8709236
3	8709691	8709731
3	8712626	8712736
3	8712841	8713006
3	8714586	8714626
3	8715556	8715631
3	8716561	8716941
3	8717301	8717921
3	8718301	8718386
3	8719026	8719081
3	8719361	8719416
3	8720846	8720931
3	8722071	8722136
3	8723256	8723326
3	8723481	8723576
3	8723776	8723911
3	8726061	8726126
3	8729851	8729946
3	8730071	8730166
3	8730766	8730831
3	8730951	8731021
3	8731496	8731656
3	8734971	8735071
3	8735431	8735531
3	8736361	8736596
3	8737431	8737686
3	8738296	8738326
3	8739081	8739181
3	8739346	8739446
3	8740676	8740771
3	8740926	8741006
3	8741011	8741056
3	8741746	8741801
3	8744101	8744196
3	8744321	8744401
3	8747566	8747661
3	8750271	8750416
3	8751261	8751331
3	8753431	8753456
3	8753476	8753616
3	8754571	8754676
3	8755261	8755286
3	8756006	8756046
3	8756231	8756331
3	8758406	8758441
3	8760661	8760711
3	8766251	8766371
3	8766666	8766706
3	8766811	8767231
3	8767566	8767656
3	8768091	8768196
3	8768361	8768416
3	8771446	8771516
3	8771961	8772266
3	8772761	8772861
3	8773111	8773296
