Chromosome	Start	End
17	3075772	3075847
17	3076942	3077007
17	3084152	3084242
17	3084732	3084832
17	3084922	3084997
17	3102497	3102587
17	3114487	3114602
17	3114707	3114797
17	3204452	3204502
17	3224542	3224657
17	3230317	3230412
17	3233652	3233747
17	3234382	3234462
17	3242612	3242677
17	3246007	3246022
17	3246742	3246937
17	3247162	3247217
17	3262632	3262747
17	3272007	3272042
17	3273882	3274037
17	3274837	3275007
17	3288502	3288612
17	3314207	3314287
17	3314457	3314577
17	3321512	3321577
17	3326117	3326272
17	3326487	3326617
17	3326707	3326932
17	3327072	3327282
17	3331727	3331822
17	3336662	3336702
17	3396967	3397047
17	3411717	3411792
17	3430207	3430297
17	3446792	3446862
17	3448867	3448987
17	3453022	3453102
17	3466092	3466147
17	3486682	3486702
17	3498212	3498342
17	3509952	3510132
17	3527807	3527852
17	3557382	3557632
17	3557697	3557942
17	3558637	3558692
17	3571007	3571112
17	3611932	3612002
17	3659657	3659752
17	3933132	3933192
17	4040382	4040417
17	4040477	4040562
17	4163752	4163822
17	4227272	4227417
17	4227432	4227462
17	4233762	4233847
17	4266142	4266257
17	4269402	4269472
17	4331672	4331792
17	4331862	4331957
17	4472572	4472637
17	4472937	4473007
17	4474442	4474492
17	4498237	4498307
17	4541197	4541262
17	4592472	4592552
17	4691792	4691822
17	4707157	4707252
17	4730912	4730952
17	4769057	4769117
17	4781097	4781167
17	4781777	4781827
17	4785447	4785492
17	4803737	4803792
17	4875617	4875692
17	4880437	4880482
17	4887652	4887717
17	4892062	4892112
17	4907057	4907297
17	4907517	4907617
17	4908342	4908572
17	4908777	4908872
17	4913557	4913637
17	4941647	4941752
17	4945337	4945402
17	4946117	4946227
17	4946822	4946902
17	4955222	4955282
17	4961512	4961572
17	4961712	4961747
17	4990912	4990987
17	4991902	4991967
17	4993922	4993972
17	4994237	4994337
17	4997397	4997497
17	5003037	5003142
17	5004247	5004487
17	5004877	5004972
17	5009222	5009277
17	5014407	5014507
17	5020782	5020802
17	5021352	5021422
17	5021502	5021612
17	5050877	5050937
17	5051967	5052002
17	5052207	5052302
17	5052627	5052742
17	5057447	5057567
17	5058372	5058647
17	5066737	5066747
