Chromosome	Start	End
2	3050181	3050416
2	3107461	3107511
2	3118181	3118296
2	3119686	3119736
2	3123321	3123391
2	3123681	3123776
2	3124911	3124986
2	3133626	3133721
2	3135226	3135266
2	3135271	3135316
2	3135541	3135586
2	3139786	3139881
2	3140756	3140821
2	3144786	3144841
2	3145901	3145906
2	3145951	3145996
2	3149961	3150021
2	3159351	3159421
2	3165751	3165816
2	3167231	3167286
2	3169496	3169536
2	3178381	3178466
2	3180711	3180766
2	3195766	3195816
2	3201856	3201921
2	3205646	3205701
2	3215741	3215816
2	3226306	3226366
2	3228561	3228641
2	3229136	3229301
2	3283786	3283831
2	3283846	3284001
2	3284846	3285031
2	3327446	3327626
2	3332296	3332556
2	3332676	3332816
2	3332981	3333136
2	3336026	3336211
2	3339951	3339966
2	3340371	3340401
2	3349086	3349236
2	3362831	3362896
2	3387951	3387971
2	3408786	3408871
2	3409716	3409746
2	3419121	3419236
2	3423936	3424226
2	3424336	3424571
2	3435521	3435606
2	3443936	3444006
2	3452921	3453011
2	3456756	3456836
2	3474316	3474351
2	3474461	3474556
2	3474731	3474771
2	3475221	3475261
2	3494781	3494896
2	3497236	3497311
2	3499061	3499151
2	3512121	3512226
2	3512326	3512421
2	3512501	3512826
2	3512926	3513191
2	3513231	3513326
2	3541966	3542051
2	3570811	3570916
2	3573166	3573211
2	3576476	3576571
2	3608061	3608131
2	3609046	3609196
2	3633181	3633271
2	3633356	3633426
2	3636616	3636651
2	3656261	3656351
2	3658001	3658091
2	3658451	3658506
2	3668641	3668701
2	3668831	3668941
2	3680271	3680321
2	3684216	3684256
2	3685061	3685141
2	3713256	3713461
2	3713466	3713606
2	3713676	3713771
2	3713946	3714111
2	3726811	3726836
2	3729741	3729796
2	3730861	3730921
2	3731106	3731161
2	3736341	3736436
2	3737666	3737716
2	3749146	3749231
2	3749496	3749616
2	3752566	3752661
2	3752806	3752856
2	3753966	3754031
2	3759651	3759756
2	3760086	3760146
2	3764421	3764506
2	3769391	3769491
2	3769936	3770091
2	3770636	3770701
2	3772326	3772416
2	3788121	3788251
2	3800146	3800251
2	3800731	3800826
2	3811706	3811771
2	3822341	3822431
2	3865246	3865306
2	3865456	3865531
2	3869926	3869986
2	3871886	3872001
2	3872071	3872131
2	3872536	3872616
2	3873296	3873386
2	3887196	3887236
2	3887896	3888106
2	3888751	3888941
2	3907361	3907416
2	3947666	3947761
2	3981661	3981726
2	3990751	3990761
2	4018436	4018731
2	4019236	4019416
2	4042201	4042351
2	4045041	4045101
2	4067786	4067841
2	4071831	4071896
2	4074501	4074611
2	4081861	4081936
2	4087751	4087786
2	4087936	4087986
2	4107261	4107321
2	4142526	4142601
2	4146541	4146606
2	4152641	4152746
2	4152861	4152866
2	4152871	4152911
2	4153306	4153551
2	4154236	4154331
2	4154436	4154501
2	4164931	4165026
2	4167336	4167431
2	4188486	4188516
2	4195686	4195776
2	4218956	4219046
2	4221661	4221726
2	4222101	4222186
2	4222286	4222486
2	4227721	4227786
2	4228691	4228801
2	4228931	4229021
2	4230216	4230261
2	4230581	4230631
2	4232641	4232686
2	4232981	4233166
