Chromosome	Start	End
17	3075772	3075847
17	3084152	3084242
17	3084732	3084832
17	3084922	3084997
17	3102497	3102587
17	3114487	3114602
17	3114707	3114797
17	3224542	3224657
17	3230317	3230412
17	3233652	3233747
17	3234382	3234462
17	3246742	3246937
17	3262632	3262747
17	3273882	3274037
17	3274837	3275007
17	3288502	3288612
17	3314207	3314287
17	3314457	3314577
17	3326117	3326272
17	3326487	3326617
17	3326707	3326932
17	3327072	3327282
17	3331727	3331822
17	3396967	3397047
17	3411717	3411792
17	3430207	3430297
17	3448867	3448987
17	3453022	3453102
17	3498212	3498342
17	3509952	3510132
17	3557382	3557632
17	3557697	3557942
17	3571007	3571112
17	3659657	3659752
17	4040477	4040562
17	4227272	4227417
17	4233762	4233847
17	4266142	4266257
17	4331672	4331792
17	4331862	4331957
17	4592472	4592552
17	4707157	4707252
17	4875617	4875692
17	4907057	4907297
17	4907517	4907617
17	4908342	4908572
17	4908777	4908872
17	4913557	4913637
17	4941647	4941752
17	4946117	4946227
17	4946822	4946902
17	4990912	4990987
17	4994237	4994337
17	4997397	4997497
17	5003037	5003142
17	5004247	5004487
17	5004877	5004972
17	5014407	5014507
17	5021502	5021612
17	5052207	5052302
17	5052627	5052742
17	5057447	5057567
17	5058372	5058647
17	5104712	5104867
17	5106912	5107012
17	5152202	5152277
17	5161632	5161712
17	5169802	5169902
17	5189817	5189997
17	5190227	5190367
17	5202022	5202117
17	5203947	5204032
17	5221922	5221997
17	5228342	5228417
17	5238597	5238677
17	5246887	5246962
17	5247922	5248037
17	5249017	5249107
17	5249837	5249932
17	5251727	5251802
17	5262332	5262422
17	5270932	5271022
17	5271307	5271387
17	5278507	5278742
17	5281457	5281562
17	5285952	5286037
17	5288907	5289027
17	5293792	5293877
17	5305817	5305917
17	5311607	5311697
17	5314912	5315012
17	5323832	5323937
17	5324382	5324472
17	5324712	5324802
17	5331567	5331647
17	5341102	5341197
17	5341762	5341837
17	5366087	5366172
17	5387667	5387777
17	5397522	5397677
17	5400932	5401027
17	5402172	5402322
17	5402752	5402932
17	5405447	5405547
17	5405932	5406007
17	5406512	5406607
17	5406702	5406777
17	5407577	5407667
17	5412437	5412532
17	5422807	5422882
17	5429492	5429697
17	5440142	5440332
17	5440537	5440652
17	5440802	5440972
17	5454837	5454932
17	5488247	5488362
17	5491372	5491647
17	5491977	5492097
17	5492162	5492577
17	5492742	5492857
17	5493442	5493517
17	5537107	5537222
17	5551267	5551372
17	5587942	5588017
17	5597387	5597492
17	5606427	5606507
17	5648077	5648177
17	5694847	5694922
17	5715237	5715317
17	5720872	5720957
17	5733537	5733642
