Chromosome	Start	End
12	3126246	3126326
12	3154606	3154696
12	3175486	3175576
12	3186781	3186896
12	3203856	3203941
12	3235131	3235366
12	3235926	3236056
12	3238951	3239101
12	3308716	3308801
12	3308871	3309541
12	3310126	3310686
12	3317121	3317221
12	3325901	3326016
12	3361766	3361866
12	3364436	3364536
12	3364646	3364741
12	3365026	3365151
12	3365431	3365541
12	3365646	3366316
12	3366631	3366741
12	3368856	3368936
12	3369221	3369306
12	3370896	3371056
12	3371201	3371276
12	3377351	3377441
12	3380001	3380076
12	3385381	3385476
12	3386161	3386271
12	3387516	3387601
12	3390996	3391176
12	3425721	3425816
12	3426076	3426186
12	3426541	3426776
12	3426986	3427191
12	3427276	3427751
12	3502071	3502151
12	3522321	3522416
12	3523551	3523631
12	3527886	3527961
12	3547281	3547376
12	3548041	3548131
12	3549791	3549876
12	3550196	3550576
12	3550736	3550866
12	3556926	3557001
12	3557461	3557566
12	3558061	3558221
12	3560766	3560971
12	3565781	3565891
12	3571986	3572196
12	3572791	3573271
12	3573451	3573626
12	3576076	3576186
12	3578731	3578821
12	3599781	3599876
12	3642046	3642186
12	3660491	3660636
12	3662741	3662856
12	3663436	3663551
12	3674186	3674301
12	3675101	3675196
12	3675301	3675416
12	3679891	3679981
12	3683176	3683286
12	3684956	3685236
12	3689671	3689801
12	3692976	3693101
12	3704281	3704356
12	3718586	3718726
12	3719661	3719756
12	3722926	3723021
12	3726116	3726201
12	3740091	3740191
12	3743276	3743386
12	3743671	3743761
12	3744241	3744356
12	3759526	3759626
12	3767476	3767646
12	3772646	3772771
12	3772966	3773061
12	3773811	3773981
12	3779471	3779596
12	3780436	3780591
12	3780671	3780806
12	3781361	3781516
12	3781616	3781796
12	3783301	3783471
12	3784391	3784541
12	3784636	3784711
12	3785986	3786101
12	3787656	3787756
12	3788546	3788621
12	3791286	3791381
12	3791846	3792161
12	3794246	3794471
12	3794641	3794756
12	3796746	3796851
12	3806036	3806151
12	3806286	3806386
12	3807931	3808316
12	3808456	3809091
12	3809771	3809876
12	3811761	3811866
12	3815516	3815611
12	3815711	3815796
12	3816361	3816451
12	3817011	3817371
12	3819636	3819731
12	3819816	3819901
12	3824056	3824156
12	3825881	3826081
12	3833416	3833491
12	3833796	3833996
12	3834431	3834531
12	3835151	3835471
12	3837351	3837426
12	3837581	3837681
12	3839491	3839646
12	3840376	3840461
12	3841066	3841141
12	3841251	3841376
12	3842936	3843041
12	3843146	3843276
12	3843391	3843691
12	3844351	3844521
12	3845166	3845321
12	3849931	3850276
12	3850341	3850501
12	3850801	3851241
12	3852656	3852791
12	3852881	3853026
12	3856041	3856131
12	3857381	3857476
12	3859676	3859791
12	3859906	3860001
12	3860081	3860166
12	3862211	3862296
12	3865261	3865351
12	3865586	3865681
12	3866206	3866291
12	3867626	3867706
12	3868281	3868356
12	3868826	3868971
12	3870031	3870236
12	3870936	3871091
12	3871221	3871401
12	3871691	3871856
12	3872351	3872431
12	3872506	3872686
12	3873056	3873151
12	3873261	3873336
12	3874106	3874356
12	3877266	3877356
12	3878496	3878606
12	3881266	3881371
12	3881576	3881656
12	3883931	3884056
12	3884131	3884221
12	3885231	3885346
12	3885711	3885831
12	3887421	3887581
12	3887686	3887896
12	3887966	3888056
12	3888726	3888866
12	3889676	3889786
12	3890951	3891096
12	3891771	3891931
12	3892006	3892141
12	3892761	3892981
12	3893101	3893196
12	3894446	3894556
12	3895391	3895476
12	3895706	3895871
12	3896646	3896741
12	3897506	3897591
12	3898941	3899031
12	3899401	3899486
12	3901461	3901686
12	3904191	3904361
12	3906526	3906661
12	3907626	3907701
12	3909286	3909371
12	3909506	3909581
12	3909986	3910211
12	3910456	3910571
12	3910706	3910851
12	3911171	3911281
12	3911526	3911706
12	3911951	3912056
12	3912326	3912466
12	3913966	3914041
12	3917631	3917706
12	3917776	3917936
12	3919771	3919846
12	3923431	3923506
12	3924241	3924326
12	3926241	3926331
12	3928546	3928641
12	3929076	3929176
12	3930531	3930756
12	3931671	3931766
12	3942041	3942231
12	3942331	3942476
12	3944596	3944756
12	3944851	3945096
12	3947016	3947136
12	3947201	3947301
12	3948031	3948131
12	3953881	3954136
12	3954206	3954301
12	3954956	3955061
12	3955161	3955256
12	3956491	3956626
12	3957991	3958321
12	3959666	3959771
12	3959866	3960396
12	3964581	3964666
12	3967736	3967816
12	3976696	3976826
12	3977731	3977806
12	3978916	3979011
12	3980266	3980396
12	3980516	3980776
12	3981441	3982086
12	3982411	3982581
12	3983861	3984006
12	3984116	3984201
12	3984446	3984781
12	3984876	3984961
12	3985951	3986041
12	3988231	3988311
12	3988586	3988671
12	3990126	3990366
12	3991091	3991166
12	3993041	3993116
12	3996031	3996131
12	3996866	3996956
12	4005266	4005496
12	4006351	4006436
12	4006596	4006686
12	4006786	4006961
12	4007146	4007251
12	4007591	4007686
12	4008931	4009036
12	4010956	4011056
12	4011416	4011521
12	4014191	4014296
12	4015676	4015766
12	4016466	4016551
12	4018361	4018461
12	4020601	4020866
12	4022181	4022276
12	4023641	4023781
12	4024431	4024531
12	4030606	4030721
12	4035926	4036171
12	4037611	4037851
12	4037921	4038691
12	4039216	4039316
12	4041011	4041096
12	4041641	4041761
12	4041901	4042066
12	4043691	4043766
12	4044066	4044151
12	4047631	4047716
12	4048811	4048906
12	4058726	4058941
12	4062656	4062731
12	4066371	4066891
12	4070621	4070716
12	4075391	4075466
12	4076886	4076981
