Chromosome	Start	End
6	3182423	3183713
6	3191793	3191858
6	3201383	3201598
6	3211268	3211323
6	3258473	3258558
6	3269293	3269318
6	3308003	3308058
6	3339528	3339543
6	3444073	3444153
6	3447538	3447708
6	3454253	3454288
6	3454568	3454663
6	3455978	3456038
6	3456083	3456203
6	3494093	3494163
6	3498303	3498728
6	3509953	3510048
6	3511698	3511943
6	3539568	3539688
6	3544263	3544353
6	3552848	3552913
6	3556618	3556653
6	3557673	3557713
6	3559958	3560313
6	3601438	3601468
6	3613268	3613293
6	3620733	3620753
6	3650168	3650193
6	3674263	3674333
6	3677958	3678033
6	3678428	3678523
6	3696078	3696168
6	3716718	3716783
6	3727848	3727883
6	3728743	3728778
6	3741218	3741288
6	3741443	3741468
6	3745683	3745783
6	3755848	3755893
6	3763518	3763863
6	3763953	3764053
6	3764153	3764283
6	3764403	3764728
6	3765093	3765138
6	3765153	3765298
6	3765658	3765748
6	3766743	3766913
6	3904893	3904988
6	3932393	3932453
6	3942933	3943018
6	3955103	3955223
6	3967878	3967963
6	3968373	3968493
6	3978388	3978408
6	4003093	4003183
6	4003913	4004028
6	4004098	4004238
6	4005483	4005548
6	4031148	4031243
6	4086673	4086773
6	4086838	4087123
6	4152858	4152913
6	4185168	4185243
6	4191188	4191218
6	4194868	4194968
6	4196968	4197018
6	4221243	4221333
6	4301678	4301748
6	4314763	4314848
6	4335633	4335688
6	4336763	4336893
6	4341068	4341073
6	4344818	4345023
6	4380258	4380323
6	4395868	4395963
6	4396768	4396848
6	4396948	4397023
6	4397593	4397673
6	4397753	4397998
6	4398363	4398433
6	4398863	4398933
6	4399173	4399253
6	4399598	4399668
6	4407988	4408018
6	4410403	4410458
6	4412648	4412673
6	4414298	4414398
6	4417193	4417403
6	4418318	4418343
6	4418528	4418658
6	4419388	4419478
6	4421723	4421818
6	4422368	4422453
6	4430898	4430973
6	4453923	4454028
6	4457638	4457688
6	4466123	4466213
6	4483933	4484013
6	4484988	4485068
6	4488068	4488233
6	4488508	4488618
6	4503263	4503398
6	4505223	4505923
6	4506118	4506408
6	4510733	4510783
6	4523163	4523228
6	4527028	4527138
6	4533983	4534088
6	4537968	4537973
6	4544683	4544903
6	4545863	4545958
6	4551913	4551958
6	4552368	4552423
6	4555563	4555653
6	4560143	4560243
6	4560438	4560498
6	4561223	4561413
6	4568373	4568388
6	4579728	4579743
6	4583608	4583698
6	4586083	4586223
6	4590318	4590398
6	4595823	4595888
6	4597878	4598053
6	4600513	4600608
6	4600698	4600858
6	4601613	4601713
6	4603583	4603653
6	4607393	4607493
6	4614233	4614348
6	4614968	4615063
6	4617798	4617873
6	4630643	4630718
6	4635513	4635603
6	4637893	4637988
6	4639638	4639728
6	4641623	4641728
6	4652953	4653033
6	4654278	4654348
6	4654683	4654813
6	4659148	4659173
6	4661078	4661123
6	4663658	4663743
6	4668438	4668493
6	4669953	4669993
6	4670093	4670183
6	4684878	4685023
6	4704188	4704228
6	4710038	4710108
6	4722223	4722328
6	4722618	4722703
6	4724158	4724238
6	4725668	4725763
6	4733043	4733153
6	4733238	4733403
6	4734643	4734718
6	4738013	4738118
6	4738218	4738448
6	4740078	4740213
6	4740563	4740743
6	4740858	4740938
6	4742608	4742673
6	4743598	4743693
6	4744973	4745038
6	4746108	4746383
6	4746678	4746773
6	4746858	4746958
6	4747758	4747973
6	4748168	4748383
6	4748553	4748813
6	4749188	4749328
6	4749388	4749493
6	4754608	4754633
6	4794433	4794528
6	4805718	4805723
6	4837388	4837433
6	4845258	4845278
6	4856978	4857028
6	4877303	4877348
6	4877428	4877508
6	4892208	4892273
6	4893468	4893578
6	4902813	4903078
6	4903478	4903883
6	4906043	4906088
6	4906238	4906378
6	4907553	4907628
6	4909168	4909223
6	4910153	4910263
6	4910743	4910818
6	4914948	4915228
6	4915443	4915503
6	4925433	4925463
6	4926408	4926528
6	4931963	4932058
6	4932193	4932218
6	4936293	4936338
6	4936688	4936833
6	4937438	4937493
6	4939173	4939253
6	4940178	4940298
6	4940813	4940878
6	4948423	4948518
6	4963078	4963193
6	4972578	4972673
6	4972883	4972963
6	4973008	4973013
6	4977518	4977633
6	4982723	4982903
6	4985783	4985878
6	4987133	4987213
6	4993778	4993863
6	4994018	4994188
6	5000948	5001063
6	5005728	5005793
6	5006028	5006133
6	5008733	5008828
6	5010743	5010758
6	5010968	5011383
6	5011823	5011908
6	5012088	5012138
6	5012963	5013043
6	5013138	5013153
6	5014758	5014823
6	5018088	5018133
6	5018418	5018508
6	5019008	5019108
6	5027968	5028048
6	5029118	5029218
6	5039518	5039533
6	5045208	5045268
6	5059358	5059448
6	5080193	5080288
6	5080533	5080768
6	5081628	5081718
6	5082768	5082843
6	5092723	5092798
6	5093758	5093818
6	5095438	5095653
6	5095743	5095768
6	5096013	5096103
6	5099518	5099533
6	5099678	5099768
6	5099928	5100018
6	5100578	5100653
6	5101048	5101118
6	5101833	5101848
6	5102868	5102988
6	5103968	5104118
6	5106708	5106803
6	5106853	5106988
6	5108933	5109018
6	5110038	5110173
6	5110493	5110768
6	5113793	5113818
6	5114093	5114168
6	5116328	5116403
6	5117968	5118028
6	5118528	5118623
6	5120073	5120163
6	5129563	5129633
6	5137238	5137328
6	5137613	5137693
6	5138618	5138703
6	5138958	5139028
6	5139258	5139343
6	5139618	5139668
6	5139763	5139853
6	5142923	5142968
6	5145453	5145538
6	5147618	5147668
6	5148078	5148138
6	5148493	5148563
6	5151618	5151663
6	5154038	5154108
6	5167193	5167278
6	5168278	5168378
6	5168883	5168963
6	5171073	5171143
6	5171898	5171998
6	5172668	5172753
6	5172793	5172908
6	5178048	5178623
6	5178773	5178848
6	5180703	5180808
6	5188208	5188293
6	5189153	5189228
6	5191748	5191758
6	5193723	5193863
6	5194458	5194518
6	5199728	5199813
6	5234638	5234678
6	5243663	5243738
6	5246043	5246158
6	5246228	5246243
6	5255733	5255778
6	5256138	5256408
6	5269873	5269978
6	5276588	5276618
6	5282628	5282718
6	5290338	5290393
6	5291648	5291738
6	5296503	5296648
6	5297313	5297498
6	5297748	5298003
6	5298373	5298478
6	5299073	5299128
6	5307863	5307923
6	5325068	5325313
6	5333108	5333183
6	5334528	5334653
6	5336093	5336173
6	5346423	5346518
6	5379563	5379613
6	5379923	5380023
6	5380253	5380823
6	5381028	5381123
6	5382603	5382828
6	5383013	5383108
6	5383258	5383303
6	5383698	5383873
6	5384018	5384113
6	5384323	5384443
6	5390468	5390693
6	5392638	5392733
6	5395093	5395203
6	5395323	5395403
6	5395968	5396083
6	5396163	5396233
6	5396858	5396998
6	5398203	5398298
6	5401478	5401693
6	5403493	5403808
6	5408533	5408803
