Chromosome	Start	End
17	3076622	3076712
17	3084132	3084237
17	3084717	3084842
17	3084917	3085022
17	3101117	3101232
17	3102327	3102727
17	3114502	3114797
17	3115702	3115842
17	3224537	3224647
17	3230202	3230447
17	3234322	3234442
17	3244977	3245157
17	3246717	3246982
17	3247052	3247247
17	3247322	3247442
17	3273827	3274047
17	3274812	3274997
17	3276782	3276872
17	3314217	3314297
17	3314462	3314597
17	3326142	3326412
17	3326477	3326912
17	3327017	3327272
17	3331742	3331882
17	3336887	3336962
17	3338937	3339087
17	3345387	3345477
17	3350047	3350302
17	3396937	3397092
17	3407212	3407357
17	3437357	3437447
17	3446812	3446892
17	3448867	3448962
17	3464217	3464302
17	3466022	3466102
17	3495717	3495792
17	3498222	3498372
17	3508882	3508977
17	3509942	3510142
17	3527787	3527887
17	3533597	3533687
17	3534902	3534982
17	3557322	3557592
17	3557687	3558032
17	3558172	3558282
17	3570997	3571182
17	3610382	3610482
17	3611917	3612017
17	3805197	3805292
17	4227297	4227432
17	4233787	4233897
17	4266162	4266277
17	4269412	4269497
17	4297527	4297612
17	4331917	4332012
17	4439212	4439287
17	4473517	4473602
17	4474822	4474907
17	4498192	4498347
17	4498417	4498682
17	4516307	4516387
17	4560737	4560827
17	4724617	4724692
17	4769107	4769182
17	4769477	4769597
17	4771542	4771617
17	4778277	4778407
17	4785427	4785582
17	4806117	4806227
17	4840902	4840977
17	4847227	4847337
17	4847537	4847617
17	4864642	4864912
17	4865482	4865592
17	4882032	4882127
17	4884842	4884922
17	4907072	4907302
17	4907507	4907677
17	4908342	4908577
17	4908742	4908857
17	4914547	4914622
17	4940497	4940892
17	4945962	4946257
17	4946812	4946897
17	4961517	4961757
17	4971892	4971967
17	4990907	4991037
17	4991212	4991287
17	4991812	4991982
17	4993907	4994117
17	4994232	4994387
17	4997322	4997512
17	5003077	5003217
17	5004237	5004372
17	5004707	5005007
17	5007302	5007477
17	5008297	5008517
17	5009217	5009342
17	5014387	5014482
17	5020752	5020887
17	5052212	5052302
17	5052627	5052752
17	5055627	5055712
17	5057417	5057607
17	5058217	5058482
17	5058587	5058717
17	5065417	5065507
17	5078617	5078827
17	5081122	5081287
17	5082122	5082342
17	5084322	5084432
17	5092017	5092162
17	5093042	5093127
17	5097617	5097737
17	5104747	5104877
17	5105137	5105212
17	5105322	5105487
17	5106912	5107017
17	5108772	5108867
17	5132987	5133067
17	5138982	5139217
17	5150837	5151057
17	5163217	5163302
17	5165532	5165612
17	5169032	5169137
17	5175712	5175837
17	5181727	5181807
17	5184842	5184927
17	5189612	5189707
17	5189777	5190122
17	5190207	5190367
17	5196082	5196197
17	5198307	5198392
17	5198517	5198592
17	5202012	5202137
17	5206752	5206847
17	5212252	5212352
17	5218017	5218137
17	5219817	5219892
17	5223117	5223192
17	5228117	5228197
17	5228317	5228592
17	5230117	5230217
17	5232917	5232992
17	5236307	5236407
17	5236702	5236792
17	5237682	5237817
17	5238537	5238772
17	5241887	5241962
17	5246972	5247047
17	5248442	5248602
17	5249042	5249152
17	5251067	5251237
17	5254872	5255002
17	5261997	5262097
17	5262307	5262392
17	5262927	5263037
17	5269302	5269642
17	5270962	5271157
17	5271312	5271762
17	5278317	5278407
17	5281417	5281522
17	5283517	5283632
17	5285017	5285117
17	5285987	5286122
17	5286617	5286872
17	5287322	5287422
17	5288912	5289037
17	5293732	5294017
17	5295512	5295617
17	5295937	5296097
17	5305902	5306022
17	5306742	5306822
17	5310097	5310227
17	5311607	5311707
17	5314892	5315032
17	5318602	5318712
17	5322232	5322332
17	5322837	5322912
17	5323812	5323972
17	5324392	5324562
17	5324687	5324827
17	5340017	5340122
17	5340637	5340712
17	5353107	5353187
17	5365307	5365487
17	5365707	5365837
17	5366052	5366177
17	5369372	5369472
17	5371162	5371257
17	5372717	5372847
17	5373147	5373267
17	5377297	5377392
17	5377992	5378077
17	5387112	5387187
17	5387517	5387692
17	5397522	5397727
17	5401317	5401412
17	5402192	5402302
17	5402752	5403087
17	5404692	5404782
17	5404847	5404942
17	5405352	5405447
17	5407567	5407682
17	5429482	5429722
17	5431747	5431892
17	5439747	5439857
17	5440017	5440347
17	5440542	5440682
17	5440787	5441012
17	5454827	5454947
17	5471167	5471307
17	5471397	5471607
17	5472317	5472397
17	5476522	5476682
17	5491212	5491827
17	5491917	5492627
17	5492732	5492877
17	5493417	5493667
17	5494417	5494502
17	5520107	5520192
17	5537057	5537342
17	5539422	5539502
17	5549237	5549342
17	5550332	5550462
17	5551242	5551377
17	5551432	5551517
17	5556632	5556712
17	5566257	5566357
17	5569827	5569902
17	5583617	5583747
17	5584012	5584142
17	5597417	5597507
17	5605507	5605602
17	5643607	5643702
17	5648012	5648097
17	5651387	5651477
17	5686027	5686142
17	5701617	5701697
17	5710522	5710597
17	5711957	5712057
17	5720762	5720952
17	5728212	5728287
17	5733507	5733612
17	5740822	5740902
17	5741957	5742057
17	5744117	5744207
17	5751352	5751487
17	5752827	5753107
17	5753207	5753362
17	5756257	5756372
17	5765622	5765877
17	5765932	5766007
17	5768892	5768972
17	5769837	5769912
17	5770322	5770592
17	5770677	5770862
17	5780772	5780907
17	5795972	5796152
17	5801412	5801507
17	5806102	5806182
17	5813882	5813977
17	5828712	5828812
17	5840817	5841082
17	5843122	5843237
17	5845402	5845572
17	5846117	5846287
17	5847042	5847132
17	5849702	5849827
17	5857512	5857622
17	5862337	5862582
17	5868547	5868642
17	5872597	5872732
17	5886172	5886297
17	5890502	5890687
17	5893267	5893387
17	5899917	5899992
17	5902237	5902332
17	5903812	5903892
17	5909712	5909792
17	5911702	5911822
17	5916607	5916687
17	5926817	5926907
17	5934742	5934912
17	5935027	5935222
17	5935432	5935527
17	5935617	5935712
17	5947022	5947097
17	5957312	5957387
17	5957707	5957792
17	5957932	5958042
17	5959822	5959987
17	5963927	5964002
17	5975812	5975977
17	5976062	5976197
17	5976617	5976697
17	5977022	5977172
17	5978672	5978772
17	5980932	5981087
17	5981687	5981782
17	5983207	5983282
17	5984122	5984212
17	5984512	5984587
17	5984982	5985082
17	5986117	5986212
17	5987052	5987187
17	5997817	5997912
17	6005457	6005532
17	6005897	6006032
17	6010022	6010122
17	6015512	6015747
17	6016372	6016547
17	6021632	6021717
17	6022977	6023107
17	6025407	6025487
17	6029712	6029787
17	6030207	6030282
17	6033292	6033382
17	6036517	6036712
17	6037807	6037887
17	6049252	6049347
17	6051627	6051712
17	6072447	6072547
17	6079497	6080087
17	6098017	6098167
17	6106427	6106592
17	6107367	6107562
17	6180607	6180707
17	6203307	6203417
17	6209612	6209697
17	6211912	6212012
17	6317402	6317677
17	6321132	6321252
17	6430002	6430317
17	6430532	6430657
17	6433797	6433947
17	6438302	6438427
17	6448437	6448527
17	6452802	6452957
17	6460677	6460767
17	6466512	6466592
17	6468242	6468427
17	6475427	6475522
17	6477187	6477307
17	6492597	6492682
17	6506297	6506387
17	6562612	6562702
17	6729287	6729482
17	6731827	6731902
17	6734012	6734107
17	6736722	6736807
17	6739617	6739712
17	6741707	6741792
17	6742612	6742777
17	6743317	6743407
17	6745937	6746067
17	6747932	6748072
17	6749212	6749287
17	6753682	6753797
17	6756107	6756192
17	6757517	6757637
17	6765962	6766207
17	6768317	6768412
17	6770007	6770092
17	6773672	6773757
17	6778532	6778677
17	6778797	6778912
17	6778987	6779417
17	6779717	6779882
17	6782017	6782237
17	6782527	6782782
17	6782982	6783077
17	6783227	6783547
17	6808217	6808312
17	6812942	6813102
17	6814697	6814832
17	6827767	6828472
17	6860057	6860167
17	6861427	6861522
17	6861637	6862107
17	6862522	6862637
17	6948017	6948182
17	6949032	6949112
17	6961307	6961387
17	6965472	6965572
17	6995137	6995217
17	7138922	7138997
17	7140742	7140827
17	7142582	7142692
17	7145567	7145732
17	7152437	7152532
17	7166217	7166317
17	7169267	7169582
17	7169697	7169907
17	7170307	7170582
17	7170702	7170797
17	7170962	7171097
17	7173302	7173377
17	7182117	7182222
17	7184937	7185047
17	7196717	7196922
17	7210747	7210952
17	7214417	7214497
17	7215642	7215747
17	7215822	7215972
17	7216082	7216222
17	7218642	7218732
17	7219412	7219497
17	7219697	7219797
17	7229392	7229477
17	7241612	7241747
17	7261052	7261172
17	7262012	7262142
17	7263567	7263682
17	7266622	7266712
17	7269122	7269212
17	7271642	7271892
17	7273112	7273317
17	7279322	7279447
17	7279897	7279982
17	7281237	7281357
17	7282617	7282742
17	7284482	7284832
17	7286507	7286587
17	7288497	7288582
17	7306602	7306732
17	7397172	7397277
17	7458627	7458702
17	7461297	7461462
17	7531207	7531292
17	7608022	7608112
17	7642472	7642607
17	7645007	7645097
17	7645242	7645367
17	7677537	7677637
17	7678597	7678672
17	7772042	7772357
17	7772747	7772827
17	7821927	7822042
17	7825612	7825702
17	7827342	7827437
17	7831717	7831807
17	7852697	7852792
17	7859617	7859727
17	7863837	7864007
