Chromosome	Start	End
17	3054927	3055052
17	3102482	3102597
17	3224537	3224647
17	3230292	3230402
17	3245987	3246062
17	3273917	3274022
17	3308522	3308652
17	3314462	3314557
17	3326157	3326242
17	3326742	3326902
17	3346612	3346697
17	3351822	3351922
17	3396957	3397092
17	3402352	3402437
17	3415692	3415792
17	3416702	3416802
17	3448867	3448972
17	3486642	3486722
17	3498227	3498322
17	3510002	3510152
17	3557707	3557937
17	3562552	3562662
17	3570032	3570107
17	3612122	3612207
17	3616552	3616667
17	3659677	3659827
17	3805257	3805332
17	4778282	4778407
17	4791392	4791487
17	4840907	4840987
17	4864997	4865107
17	4947057	4947152
17	4948767	4948882
17	4964647	4964802
17	4974562	4974652
17	4991862	4991952
17	5000857	5000962
17	5004282	5004372
17	5020772	5020867
17	5021517	5021637
17	5021752	5021847
17	5052197	5052292
17	5052637	5052717
17	5053057	5053137
17	5053457	5053577
17	5057517	5057617
17	5058417	5058532
17	5071392	5071482
17	5073662	5073752
17	5081152	5081237
17	5089657	5089742
17	5091807	5091902
17	5092517	5092612
17	5092857	5092952
17	5097672	5097772
17	5104752	5104877
17	5105407	5105487
17	5130352	5130462
17	5150872	5150992
17	5151997	5152077
17	5153142	5153217
17	5165522	5165637
17	5173047	5173172
17	5189847	5189927
17	5189992	5190107
17	5190222	5190317
17	5198517	5198592
17	5202002	5202102
17	5203962	5204052
17	5204232	5204327
17	5206762	5206852
17	5218032	5218132
17	5246857	5246957
17	5247177	5247267
17	5247402	5247487
17	5262212	5262312
17	5269482	5269627
17	5270897	5271152
17	5271317	5271417
17	5271552	5271717
17	5277817	5277902
17	5278487	5278567
17	5278667	5278752
17	5288952	5289032
17	5295977	5296142
17	5297892	5297992
17	5303447	5303522
17	5305882	5305982
17	5306377	5306482
17	5314902	5315007
17	5316452	5316572
17	5320132	5320207
17	5324707	5324787
17	5331562	5331697
17	5336557	5336692
17	5340062	5340207
17	5341082	5341167
17	5341747	5341952
17	5342417	5342517
17	5365737	5365812
17	5366097	5366187
17	5368237	5368327
17	5369377	5369502
17	5372737	5372817
17	5397552	5397712
17	5397797	5397902
17	5400922	5401057
17	5402152	5402292
17	5402757	5402947
17	5405352	5405462
17	5416747	5416847
17	5418487	5418582
17	5418717	5418832
17	5419157	5419282
17	5429502	5429707
17	5440147	5440262
17	5440787	5440962
17	5471462	5471577
17	5472322	5472447
17	5475997	5476132
17	5491357	5491622
17	5491977	5492067
17	5493422	5493512
17	5505587	5505707
17	5515997	5516107
17	5550347	5550447
17	5597417	5597497
17	5622052	5622157
17	5633387	5633482
17	5638857	5638942
17	5639432	5639507
17	5643647	5643732
17	5701622	5701702
17	5701992	5702092
17	5728922	5728997
17	5739962	5740057
17	5751192	5751292
17	5751392	5751487
17	5752942	5753082
17	5753262	5753362
17	5769302	5769377
17	5770517	5770597
17	5780757	5780877
17	5795927	5796172
17	5799787	5799892
17	5801417	5801497
17	5840842	5841032
17	5847922	5848012
17	5848802	5848902
17	5849537	5849612
17	5872582	5872792
17	5885252	5885337
