Chromosome	Start	End
17	3028077	3028132
17	3029542	3029607
17	3054927	3055052
17	3084752	3084822
17	3097842	3097872
17	3101122	3101192
17	3102482	3102597
17	3118402	3118462
17	3142042	3142072
17	3191557	3191627
17	3224537	3224647
17	3230247	3230272
17	3230292	3230402
17	3232947	3232982
17	3235602	3235647
17	3237072	3237137
17	3241872	3241932
17	3245987	3246062
17	3251297	3251352
17	3253637	3253692
17	3273917	3274022
17	3282397	3282462
17	3288547	3288612
17	3294297	3294352
17	3294432	3294497
17	3297847	3297872
17	3308522	3308652
17	3314462	3314557
17	3326157	3326242
17	3326742	3326902
17	3346612	3346697
17	3350217	3350267
17	3351822	3351922
17	3357257	3357327
17	3396957	3397092
17	3401402	3401452
17	3402352	3402437
17	3415692	3415792
17	3416702	3416802
17	3435827	3435887
17	3446852	3446867
17	3448867	3448972
17	3451257	3451317
17	3453047	3453097
17	3486642	3486722
17	3498227	3498322
17	3510002	3510152
17	3516852	3516917
17	3557707	3557937
17	3562532	3562537
17	3562552	3562662
17	3570032	3570107
17	3612122	3612207
17	3616407	3616467
17	3616552	3616667
17	3654437	3654482
17	3659677	3659827
17	3733517	3733557
17	3805257	3805332
17	3819557	3819622
17	3982547	3982572
17	4163682	4163737
17	4233752	4233797
17	4498522	4498592
17	4639072	4639132
17	4706997	4707017
17	4778282	4778407
17	4785447	4785472
17	4791392	4791487
17	4840907	4840987
17	4864997	4865107
17	4894657	4894727
17	4908462	4908532
17	4913572	4913622
17	4926682	4926722
17	4946837	4946882
17	4947057	4947152
17	4948767	4948882
17	4964647	4964802
17	4974562	4974652
17	4976217	4976267
17	4985742	4985772
17	4986057	4986112
17	4991862	4991952
17	5000857	5000962
17	5004282	5004372
17	5004907	5004937
17	5009757	5009807
17	5012952	5013012
17	5016487	5016537
17	5020772	5020867
17	5021517	5021637
17	5021752	5021847
17	5023872	5023907
17	5042237	5042307
17	5052197	5052292
17	5052637	5052717
17	5053057	5053137
17	5053457	5053577
17	5057517	5057617
17	5058417	5058532
17	5059772	5059782
17	5062907	5062947
17	5071392	5071482
17	5073662	5073752
17	5081007	5081072
17	5081152	5081237
17	5089657	5089742
17	5091807	5091902
17	5092517	5092612
17	5092857	5092952
17	5097672	5097772
17	5104752	5104877
17	5105152	5105217
17	5105407	5105487
17	5111802	5111842
17	5130352	5130462
17	5143897	5143922
