Chromosome	Start	End
10	3310806	3310881
10	3333051	3333141
10	3335746	3335841
10	3366091	3366351
10	3366446	3366571
10	3366836	3367166
10	3367261	3367391
10	3367486	3367616
10	3414861	3414976
10	3531516	3531676
10	3534281	3534361
10	3534446	3534541
10	3534701	3534811
10	3541081	3541166
10	3553046	3553146
10	3553221	3553301
10	3563736	3563871
10	3572841	3572951
10	3573081	3573226
10	3619141	3619216
10	3633751	3633841
10	3647911	3647991
10	3694291	3694371
10	3722446	3722541
10	3727936	3728011
10	3739786	3739866
10	3740211	3740326
10	3740931	3741021
10	3741081	3741171
10	3741256	3741366
10	3742916	3742996
10	3751336	3751416
10	3761296	3761371
10	3787166	3787241
10	3790736	3790831
10	3811041	3811116
10	3819486	3819576
10	3829436	3829591
10	3830011	3830111
10	3832741	3832871
10	3833136	3833226
10	3839746	3839846
10	3845831	3845936
10	3851521	3851851
10	3855806	3855911
10	3858526	3858756
10	3859061	3859166
10	3863266	3863346
10	3863461	3863581
10	3866826	3866916
10	3872771	3872856
10	3873046	3873181
10	3891776	3891946
10	3892076	3892256
10	3894766	3894841
10	3900621	3900716
10	3919996	3920086
10	3920906	3921001
10	3937416	3937491
10	3941446	3941561
10	3943991	3944111
10	3956596	3956711
10	3971171	3971276
10	3972966	3973451
10	3973536	3974031
10	3992001	3992231
10	3996551	3996781
10	3999801	3999906
10	4016711	4016801
10	4018046	4018131
10	4024056	4024156
10	4029236	4029331
10	4033951	4034041
10	4036661	4036791
10	4037271	4037366
10	4039281	4039356
10	4041831	4041941
10	4050366	4050461
10	4051151	4051241
10	4069181	4069281
10	4069406	4069496
10	4079796	4080071
10	4085526	4085616
10	4094941	4095071
10	4099731	4099826
10	4105826	4106036
10	4106186	4106516
10	4106771	4106871
10	4107656	4108006
10	4111121	4111261
10	4111981	4112071
10	4112166	4112251
10	4117111	4117211
10	4117401	4117516
10	4126566	4126661
10	4128661	4128766
10	4143236	4143316
10	4146006	4146106
10	4146551	4146701
10	4160391	4160481
10	4166301	4166386
10	4173201	4173281
10	4179131	4179216
10	4184886	4184986
10	4189516	4189611
10	4231106	4231181
10	4231561	4231681
10	4232741	4232821
10	4233306	4233416
10	4249136	4249476
10	4253666	4253761
10	4259986	4260061
10	4265681	4265961
10	4266461	4266771
10	4267066	4267246
10	4267671	4267766
10	4278161	4278256
10	4285881	4286021
10	4289411	4289531
10	4293781	4293906
10	4304126	4304221
10	4315696	4315881
10	4333436	4333616
10	4334361	4334651
10	4339161	4339251
10	4341321	4341406
10	4341506	4341676
10	4346916	4347056
10	4353551	4353646
10	4353856	4353946
10	4356111	4356286
10	4356876	4356956
10	4357101	4357196
10	4357841	4357921
10	4370246	4370406
10	4371561	4371651
10	4372156	4372271
10	4379976	4380266
10	4384871	4384961
10	4386416	4386546
10	4386626	4386741
10	4388441	4388561
10	4389251	4389361
10	4391961	4392066
10	4398746	4399006
10	4400526	4400611
10	4403636	4403736
10	4405036	4405146
10	4405236	4405331
10	4423656	4423756
10	4430976	4431096
10	4432811	4432956
10	4433471	4433546
10	4437491	4437566
10	4451081	4451171
10	4454061	4454161
10	4458016	4458111
10	4459146	4459246
10	4466021	4466106
10	4482346	4482716
10	4508501	4508591
10	4508756	4508851
10	4520861	4520986
10	4528096	4528261
10	4528346	4528471
10	4534061	4534176
10	4541436	4541511
10	4552461	4552546
10	4553831	4553961
10	4558196	4558296
10	4558611	4558706
10	4558971	4559051
10	4593411	4593506
10	4599731	4599806
10	4600311	4600401
10	4603301	4603381
10	4627161	4627256
10	4627476	4627701
10	4632616	4632711
10	4633381	4633486
10	4649066	4649146
10	4657631	4657756
10	4666096	4666171
10	4709881	4710116
10	4712506	4712621
10	4712746	4712911
10	4774136	4774231
10	4780111	4780186
10	4780991	4781076
10	4783546	4783651
10	4784981	4785061
10	4892236	4892311
10	5010191	5010271
10	5010401	5010496
10	5036126	5036231
10	5063571	5063666
10	5097526	5097616
10	5101781	5101876
10	5108551	5108636
10	5123621	5123751
10	5156956	5157031
10	5157421	5157516
10	5161691	5161851
10	5168931	5169026
10	5173796	5173886
10	5175736	5175851
10	5194401	5194571
10	5194696	5194891
10	5204006	5204171
10	5219956	5220066
10	5227731	5227841
10	5229286	5229361
10	5248191	5248361
10	5249566	5249686
10	5264671	5264766
10	5298901	5298991
10	5305716	5305841
10	5310521	5310621
10	5317766	5317871
10	5328071	5328171
10	5343281	5343421
10	5384836	5384926
10	5405201	5405276
10	5411231	5411326
10	5418246	5418341
10	5461136	5461226
10	5480211	5480301
10	5482136	5482246
10	5548796	5548881
10	5550516	5550661
10	5553176	5553271
10	5555031	5555261
10	5604536	5604611
10	5639176	5639411
10	5787096	5787176
10	5791321	5791421
10	5804751	5804866
10	5805086	5805516
10	5805581	5805776
10	5805856	5806126
10	5823201	5823596
10	5823831	5824066
10	5824171	5824566
10	5824901	5824996
10	5841296	5841376
10	5841526	5841616
10	5852971	5853061
10	5921916	5922016
10	5922196	5922391
10	5922736	5922821
10	6035916	6036126
10	6053946	6054041
10	6106716	6106801
10	6349666	6349766
10	6486791	6486871
10	6694661	6694776
10	6752066	6752151
10	6788766	6789106
10	6887611	6887691
10	6897936	6898026
10	6916721	6916831
10	6919676	6919771
10	6979436	6979521
10	7027126	7027216
10	7035706	7035816
10	7052596	7052876
10	7068051	7068131
10	7068631	7068756
10	7070291	7070446
10	7076321	7076441
10	7076866	7077071
10	7120766	7120881
10	7125296	7125381
10	7126351	7126456
10	7134131	7134211
10	7137686	7137761
10	7139281	7139361
10	7139656	7139876
10	7140496	7140601
10	7143866	7143946
10	7144221	7144301
10	7146051	7146161
10	7158726	7158836
10	7163026	7163136
10	7167751	7167846
10	7178801	7178911
10	7183246	7183601
10	7190091	7190171
10	7196301	7196376
10	7200876	7200956
10	7202371	7202451
10	7204956	7205056
10	7205151	7205246
10	7205396	7205491
10	7206146	7206266
10	7206676	7206786
10	7207261	7207346
10	7207466	7207571
10	7211196	7211371
10	7211426	7211656
10	7211716	7211901
10	7212036	7212431
10	7212516	7212656
10	7225951	7226036
10	7228881	7228976
10	7279031	7279141
10	7294241	7294341
10	7333451	7333641
10	7355626	7355726
10	7356571	7356646
10	7390381	7390621
10	7390721	7390906
10	7391156	7391411
10	7391891	7392231
10	7392331	7392481
10	7393336	7393456
10	7393641	7393826
10	7462156	7462246
10	7470196	7470366
10	7473256	7473351
10	7491876	7491981
10	7492161	7492416
10	7582291	7582421
10	7585936	7586011
10	7589481	7589831
10	7590626	7590751
10	7594886	7595026
