Chromosome	Start	End
10	3107641	3107711
10	3139786	3139861
10	3257591	3257626
10	3311406	3311501
10	3360806	3360816
10	3366096	3366206
10	3367291	3367371
10	3367481	3367621
10	3414891	3414986
10	3471431	3471506
10	3481106	3481166
10	3495591	3495656
10	3527546	3527756
10	3528286	3528376
10	3528951	3528956
10	3531536	3531666
10	3533446	3533541
10	3534301	3534376
10	3540806	3540891
10	3549546	3549621
10	3552386	3552481
10	3563736	3563821
10	3567971	3567996
10	3573096	3573216
10	3633761	3633821
10	3646706	3646751
10	3697061	3697096
10	3697191	3697326
10	3713276	3713366
10	3718586	3718671
10	3741036	3741046
10	3741251	3741366
10	3746736	3746776
10	3747536	3747621
10	3779311	3779406
10	3805526	3805596
10	3809061	3809086
10	3810981	3811146
10	3829951	3830011
10	3832761	3832826
10	3836576	3836616
10	3842311	3842376
10	3845841	3845916
10	3852126	3852141
10	3852771	3852821
10	3854066	3854126
10	3863471	3863546
10	3863851	3863946
10	3866821	3866916
10	3872806	3872836
10	3873056	3873236
10	3889681	3889751
10	3891786	3891976
10	3892076	3892231
10	3893091	3893206
10	3900506	3900601
10	3901056	3901151
10	3914216	3914251
10	3917706	3917776
10	3940341	3940426
10	3941501	3941631
10	3942596	3942651
10	3943996	3944111
10	3946646	3946736
10	3947791	3947861
10	3948651	3948701
10	3949136	3949166
10	3956561	3956621
10	3957766	3957861
10	3960326	3960346
10	3961341	3961456
10	3963486	3963516
10	3963651	3963791
10	3963946	3964036
10	3964196	3964311
10	3971541	3971551
10	3971651	3971711
10	3972921	3973221
10	3973361	3973451
10	3973511	3973591
10	3973706	3974001
10	3977286	3977381
10	3977796	3977876
10	3982651	3982746
10	3988491	3988561
10	3989471	3989506
10	3993321	3993386
10	3996546	3996701
10	4016746	4016861
10	4016946	4017021
10	4030436	4030511
10	4035271	4035336
10	4036671	4036776
10	4037186	4037326
10	4039246	4039426
10	4039486	4039701
10	4041576	4041661
10	4041806	4041951
10	4047896	4047936
10	4053906	4054001
10	4056046	4056141
10	4058091	4058161
10	4060906	4060936
10	4060971	4060986
10	4061036	4061346
10	4061786	4061836
10	4069181	4069281
10	4069411	4069541
10	4073346	4073446
10	4077056	4077146
10	4079386	4079426
10	4080011	4080101
10	4088846	4089021
10	4096206	4096276
10	4100501	4100611
10	4103056	4103116
10	4103586	4103706
10	4104176	4104256
10	4105941	4106006
10	4106181	4106321
10	4106411	4106606
10	4106781	4106916
10	4107666	4107861
10	4111116	4111296
10	4111976	4112051
10	4116246	4116296
10	4117711	4117786
10	4123411	4123526
10	4124896	4124966
10	4126376	4126511
10	4126576	4126686
10	4126781	4126881
10	4128651	4128781
10	4132151	4132226
10	4132386	4132431
10	4139556	4139601
10	4139951	4139991
10	4142786	4142921
10	4143086	4143101
10	4143231	4143326
10	4143461	4143576
10	4144451	4144521
10	4145346	4145446
10	4146026	4146146
10	4146301	4146426
10	4146561	4146616
10	4147066	4147166
10	4153636	4153691
10	4156206	4156211
10	4160401	4160496
10	4160566	4160631
10	4163741	4163806
10	4166096	4166196
10	4168596	4168646
10	4169121	4169211
10	4169691	4169781
10	4170516	4170556
10	4175451	4175516
10	4185526	4185621
10	4188266	4188301
10	4188761	4188791
10	4188956	4188961
10	4189666	4189756
10	4190016	4190111
10	4201321	4201411
10	4203731	4203916
10	4209846	4209911
10	4213086	4213191
10	4218711	4218766
10	4223291	4223346
10	4225626	4225656
10	4226936	4226966
10	4231031	4231116
10	4231601	4231716
10	4233166	4233266
10	4233331	4233416
10	4242431	4242531
10	4243361	4243461
10	4249166	4249456
10	4249536	4249701
10	4250756	4250941
10	4253686	4253816
10	4254246	4254386
10	4254566	4254661
10	4254886	4254981
10	4259926	4260036
10	4265291	4265381
10	4265546	4265921
10	4266481	4266856
10	4267176	4267246
10	4267586	4267736
10	4268256	4268371
10	4268841	4268901
10	4269036	4269126
10	4271026	4271111
10	4276101	4276196
10	4276341	4276436
10	4276651	4276696
10	4278166	4278276
10	4284836	4284871
10	4284976	4285046
10	4285456	4285536
10	4285936	4286006
10	4289396	4289491
10	4289606	4289956
10	4290286	4290456
10	4293806	4293861
10	4297546	4297611
10	4300051	4300131
10	4301586	4301606
10	4303696	4303806
10	4304121	4304206
10	4308441	4308556
10	4313861	4313896
10	4314546	4314616
10	4325156	4325226
10	4333096	4333176
10	4333401	4333596
10	4334361	4334596
10	4334886	4334981
10	4337146	4337231
10	4337991	4338121
10	4339116	4339246
10	4340036	4340121
10	4340506	4340591
10	4341306	4341416
10	4341556	4341706
10	4346956	4347106
10	4347346	4347406
10	4353461	4353556
10	4353861	4353941
10	4354386	4354461
10	4354966	4355061
10	4355301	4355406
10	4355511	4355626
10	4356101	4356201
10	4356316	4356411
10	4356521	4356586
10	4357096	4357196
10	4360251	4360311
10	4364711	4364816
10	4368666	4368771
10	4369851	4370071
10	4370216	4370506
10	4371181	4371346
10	4372001	4372076
10	4372146	4372266
10	4373491	4373601
10	4374466	4374516
10	4374821	4374916
10	4375201	4375436
10	4375531	4375646
10	4377066	4377141
10	4377266	4377336
10	4379996	4380106
10	4380196	4380291
10	4383396	4383401
10	4383451	4383456
10	4386646	4386736
10	4388426	4388446
10	4388456	4388511
10	4389246	4389361
10	4391201	4391296
10	4391971	4392081
10	4394336	4394356
10	4398101	4398156
10	4398881	4399006
10	4399951	4400016
10	4402261	4402336
10	4403621	4403756
10	4404401	4404466
10	4404996	4405101
10	4405261	4405311
10	4406581	4406671
10	4406811	4406836
10	4407756	4407766
10	4408616	4408686
10	4413851	4413911
10	4418671	4418746
10	4421281	4421361
10	4423551	4423651
10	4423706	4423791
10	4424121	4424161
10	4425366	4425471
10	4425816	4425836
10	4426896	4427001
10	4428901	4428961
10	4431001	4431071
10	4432616	4432701
10	4432806	4432956
10	4440671	4440736
10	4452766	4452876
10	4454126	4454216
10	4459201	4459286
10	4460246	4460341
10	4469416	4469436
10	4470416	4470461
10	4480086	4480201
10	4480296	4480391
10	4481936	4482066
10	4482216	4482236
