Chromosome	Start	End
6	3182423	3183713
6	3201383	3201598
6	3258473	3258558
6	3444073	3444153
6	3447538	3447708
6	3454568	3454663
6	3456083	3456203
6	3498303	3498728
6	3509953	3510048
6	3511698	3511943
6	3539568	3539688
6	3544263	3544353
6	3559958	3560313
6	3677958	3678033
6	3678428	3678523
6	3696078	3696168
6	3745683	3745783
6	3763518	3763863
6	3763953	3764053
6	3764153	3764283
6	3764403	3764728
6	3765153	3765298
6	3765658	3765748
6	3766743	3766913
6	3904893	3904988
6	3942933	3943018
6	3955103	3955223
6	3967878	3967963
6	3968373	3968493
6	4003093	4003183
6	4003913	4004028
6	4004098	4004238
6	4031148	4031243
6	4086673	4086773
6	4086838	4087123
6	4185168	4185243
6	4194868	4194968
6	4221243	4221333
6	4314763	4314848
6	4336763	4336893
6	4344818	4345023
6	4395868	4395963
6	4396768	4396848
6	4396948	4397023
6	4397593	4397673
6	4397753	4397998
6	4399173	4399253
6	4414298	4414398
6	4417193	4417403
6	4418528	4418658
6	4419388	4419478
6	4421723	4421818
6	4422368	4422453
6	4430898	4430973
6	4453923	4454028
6	4466123	4466213
6	4483933	4484013
6	4484988	4485068
6	4488068	4488233
6	4488508	4488618
6	4503263	4503398
6	4505223	4505923
6	4506118	4506408
6	4527028	4527138
6	4533983	4534088
6	4544683	4544903
6	4545863	4545958
6	4555563	4555653
6	4560143	4560243
6	4561223	4561413
6	4583608	4583698
6	4586083	4586223
6	4590318	4590398
6	4597878	4598053
6	4600513	4600608
6	4600698	4600858
6	4601613	4601713
6	4607393	4607493
6	4614233	4614348
6	4614968	4615063
6	4617798	4617873
6	4630643	4630718
6	4635513	4635603
6	4637893	4637988
6	4639638	4639728
6	4641623	4641728
6	4652953	4653033
6	4654683	4654813
6	4663658	4663743
6	4670093	4670183
6	4684878	4685023
6	4722223	4722328
6	4722618	4722703
6	4724158	4724238
6	4725668	4725763
6	4733043	4733153
6	4733238	4733403
6	4734643	4734718
6	4738013	4738118
6	4738218	4738448
6	4740078	4740213
6	4740563	4740743
6	4740858	4740938
6	4743598	4743693
6	4746108	4746383
6	4746678	4746773
6	4746858	4746958
6	4747758	4747973
6	4748168	4748383
6	4748553	4748813
6	4749188	4749328
6	4749388	4749493
6	4794433	4794528
6	4877428	4877508
6	4893468	4893578
6	4902813	4903078
6	4903478	4903883
6	4906238	4906378
6	4907553	4907628
6	4910153	4910263
6	4910743	4910818
6	4914948	4915228
6	4926408	4926528
6	4931963	4932058
6	4936688	4936833
6	4939173	4939253
6	4940178	4940298
6	4948423	4948518
6	4963078	4963193
6	4972578	4972673
6	4972883	4972963
6	4977518	4977633
6	4982723	4982903
6	4985783	4985878
6	4987133	4987213
6	4993778	4993863
6	4994018	4994188
6	5000948	5001063
6	5006028	5006133
6	5008733	5008828
6	5010968	5011383
6	5011823	5011908
6	5012963	5013043
6	5018418	5018508
6	5019008	5019108
6	5027968	5028048
6	5029118	5029218
6	5059358	5059448
6	5080193	5080288
6	5080533	5080768
6	5081628	5081718
6	5082768	5082843
6	5092723	5092798
6	5095438	5095653
6	5096013	5096103
6	5099678	5099768
6	5099928	5100018
6	5100578	5100653
6	5102868	5102988
6	5103968	5104118
6	5106708	5106988
6	5108933	5109018
6	5110038	5110173
6	5110493	5110768
6	5114093	5114168
6	5116328	5116403
6	5118528	5118623
6	5120073	5120163
6	5137238	5137328
6	5137613	5137693
6	5138618	5138703
6	5139258	5139343
6	5139763	5139853
6	5145453	5145538
6	5167193	5167278
6	5168278	5168378
6	5168883	5168963
6	5171898	5171998
6	5172668	5172908
6	5178048	5178623
6	5178773	5178848
6	5180703	5180808
6	5188208	5188293
6	5189153	5189228
6	5193723	5193863
6	5199728	5199813
6	5243663	5243738
6	5246043	5246158
6	5256138	5256408
6	5269873	5269978
6	5282628	5282718
6	5291648	5291738
6	5296503	5296648
6	5297313	5297498
6	5297748	5298003
6	5298373	5298478
6	5325068	5325313
6	5333108	5333183
6	5334528	5334653
6	5336093	5336173
6	5346423	5346518
6	5379923	5380023
6	5380253	5380823
6	5381028	5381123
6	5382603	5382828
6	5383013	5383108
6	5383698	5383873
6	5384018	5384113
6	5384323	5384443
6	5390468	5390693
6	5392638	5392733
6	5395093	5395203
6	5395323	5395403
6	5395968	5396083
6	5396858	5396998
6	5398203	5398298
6	5401478	5401693
6	5403493	5403808
6	5408533	5408803
6	5411048	5411123
6	5413483	5413598
6	5417018	5417113
6	5421713	5421803
6	5423383	5423693
6	5425368	5425453
6	5435988	5436068
6	5443258	5443508
6	5447568	5447648
6	5494843	5494963
6	5495923	5496818
6	5508353	5508433
6	5579488	5579568
6	5583208	5583288
6	5589788	5589968
6	5594843	5594933
6	5595073	5595148
6	5607808	5607908
6	5623568	5623663
6	5633113	5633338
6	5639818	5639913
6	5641268	5641363
6	5643463	5643538
6	5645543	5645698
6	5725608	5725883
6	5725943	5726468
6	5726763	5726858
6	5727558	5727633
6	5730163	5730308
6	5732278	5732413
6	5739783	5739868
6	5752298	5752398
6	5752743	5752978
6	5753123	5753268
6	5756823	5757013
6	5802463	5802563
6	5803703	5803793
6	5815048	5815143
6	5816373	5816533
6	5828748	5828843
6	5851563	5851668
6	5853588	5853698
6	5855623	5855793
6	5857408	5857508
6	5858528	5858653
6	5859563	5859643
6	5862183	5862268
6	5868768	5868863
6	5871758	5871843
6	5871928	5872178
6	5872533	5872768
6	5873253	5873348
6	5877708	5877808
6	5930983	5931093
6	5950543	5950623
6	5954883	5955108
6	5956338	5956468
6	5956573	5956678
6	5965633	5965723
6	5969778	5969858
6	5976118	5976193
6	5991788	5991948
6	5993243	5993318
6	5997718	5997818
6	6005718	6006123
6	6006188	6006383
6	6019818	6019903
6	6035543	6035623
6	6038058	6038133
6	6039078	6039208
6	6047178	6047283
6	6056548	6056643
6	6066853	6066928
6	6068603	6068698
6	6070498	6070588
6	6070918	6070993
6	6091173	6091323
6	6092623	6092773
6	6094578	6094653
6	6097408	6097503
6	6098958	6099058
6	6101188	6101268
6	6104118	6104223
6	6107003	6107098
6	6112618	6112698
6	6130828	6130903
6	6143658	6143753
6	6145548	6145643
6	6147993	6148088
6	6149868	6149973
6	6153468	6153678
6	6155568	6155668
6	6156703	6156783
6	6159708	6159808
6	6159933	6160028
6	6160818	6160893
6	6162188	6162673
6	6163408	6163558
6	6167538	6167623
6	6168723	6168848
6	6168978	6169288
6	6173153	6173238
6	6173893	6174088
6	6174183	6174318
6	6181598	6181693
6	6181753	6182033
6	6183668	6183798
6	6187593	6187683
6	6189863	6189958
6	6194098	6194198
6	6197503	6197598
6	6209878	6209973
6	6212918	6213053
6	6213108	6213243
6	6216658	6217443
6	6221898	6221973
6	6225523	6225618
6	6247823	6247903
6	6252013	6252093
6	6265593	6265713
6	6265968	6266068
6	6280968	6281068
