Chromosome	Start	End
6	3133093	3133168
6	3182398	3182593
6	3182623	3183523
6	3183973	3184078
6	3201413	3201588
6	3269003	3269148
6	3269308	3269378
6	3308018	3308108
6	3319573	3319693
6	3319878	3319948
6	3321173	3321248
6	3330808	3330918
6	3399818	3399898
6	3438503	3438613
6	3447533	3447608
6	3462668	3462728
6	3498363	3498688
6	3498838	3498858
6	3517578	3517633
6	3531483	3531523
6	3538213	3538298
6	3544233	3544368
6	3546843	3546933
6	3552773	3552898
6	3555853	3556003
6	3557313	3557428
6	3557628	3557718
6	3560093	3560228
6	3570443	3570518
6	3573868	3573963
6	3596458	3596533
6	3612568	3612628
6	3622863	3622883
6	3630308	3630333
6	3718638	3718688
6	3745713	3745803
6	3763293	3763403
6	3763558	3763648
6	3763763	3763843
6	3764188	3764243
6	3764438	3764633
6	3909143	3909238
6	3967863	3967938
6	3968383	3968448
6	4003963	4004008
6	4004273	4004333
6	4020183	4020288
6	4086723	4086758
6	4086988	4087118
6	4115003	4115103
6	4191108	4191243
6	4221258	4221333
6	4314988	4315048
6	4341663	4341743
6	4359203	4359293
6	4359323	4359453
6	4380258	4380318
6	4407813	4407943
6	4407973	4408008
6	4414288	4414398
6	4417318	4417413
6	4419213	4419263
6	4421498	4421603
6	4421688	4421778
6	4422383	4422438
6	4503278	4503343
6	4505273	4505413
6	4505513	4505733
6	4505983	4506048
6	4510703	4510758
6	4520183	4520273
6	4527068	4527133
6	4535398	4535463
6	4544663	4544873
6	4550683	4550788
6	4551908	4551963
6	4580103	4580193
6	4583688	4583788
6	4584588	4584653
6	4584863	4584928
6	4600683	4600848
6	4601613	4601758
6	4607413	4607508
6	4614288	4614393
6	4630658	4630718
6	4637913	4637978
6	4641858	4641938
6	4652908	4653048
6	4653188	4653248
6	4654258	4654323
6	4658933	4659173
6	4670123	4670168
6	4674153	4674203
6	4684888	4684958
6	4685108	4685213
6	4725678	4725733
6	4733033	4733153
6	4733273	4733403
6	4739033	4739073
6	4740863	4740953
6	4746673	4746783
6	4747088	4747108
6	4747838	4747913
6	4748583	4748733
6	4749208	4749308
6	4749398	4749488
6	4754678	4754778
6	4760888	4760933
6	4767133	4767188
6	4769953	4770058
6	4805708	4805808
6	4835398	4835483
6	4839083	4839173
6	4845208	4845233
6	4854308	4854393
6	4855278	4855418
6	4861268	4861333
6	4876803	4876983
6	4892113	4892303
6	4892438	4892658
6	4893488	4893508
6	4902813	4902993
6	4903763	4903878
6	4905988	4906113
6	4906273	4906383
6	4910723	4910848
6	4910963	4910983
6	4915103	4915248
6	4933263	4933313
6	4935833	4935933
6	4936278	4936523
6	4936703	4936878
6	4937408	4937473
6	4947288	4947393
6	4948393	4948483
6	4953323	4953398
6	4953523	4953613
6	4972953	4973118
6	4977688	4977773
6	4982738	4982873
6	4982963	4983133
6	4983988	4984008
6	4984398	4984503
6	4985733	4985883
6	5005758	5005788
6	5006053	5006163
6	5006838	5006933
6	5007758	5007813
6	5008418	5008508
6	5008768	5008823
6	5010828	5010893
6	5010973	5011048
6	5011103	5011348
6	5012953	5012958
6	5015298	5015423
6	5018548	5018613
6	5018998	5019138
6	5019238	5019353
6	5019528	5019663
6	5020093	5020198
6	5020333	5020418
6	5020713	5020818
6	5025968	5026178
6	5026888	5026908
6	5029733	5029778
6	5029958	5030083
6	5030123	5030268
6	5030533	5030628
6	5033123	5033218
6	5034608	5034678
6	5034808	5034863
6	5035513	5035608
6	5047133	5047198
6	5052493	5052593
6	5059373	5059388
6	5079603	5079698
6	5093498	5093623
6	5093728	5093813
6	5094608	5094633
6	5095523	5095598
6	5099473	5099573
6	5101798	5101948
6	5103903	5104123
6	5106788	5106948
6	5108083	5108128
6	5110063	5110168
6	5110493	5110758
6	5113813	5113908
6	5114058	5114148
6	5114278	5114368
6	5117283	5117333
6	5117938	5117963
6	5119338	5119388
6	5119658	5119788
6	5129753	5129963
6	5130268	5130343
6	5134083	5134148
6	5139278	5139323
6	5139578	5139623
6	5139708	5139813
6	5148023	5148078
6	5148213	5148258
6	5151618	5151673
6	5165028	5165103
6	5168893	5168938
6	5171108	5171208
6	5172623	5172948
6	5178573	5178608
6	5184038	5184128
6	5193813	5193918
6	5199768	5199813
6	5221613	5221673
6	5244673	5244708
6	5246038	5246133
6	5254508	5254563
6	5256188	5256408
6	5256503	5256568
6	5282663	5282698
6	5290413	5290463
6	5297298	5297528
6	5325138	5325293
6	5325458	5325548
6	5333133	5333158
6	5334223	5334328
6	5334448	5334573
6	5375703	5375773
6	5379933	5380023
6	5380148	5380248
6	5380663	5380783
6	5381068	5381133
6	5382668	5382828
6	5383023	5383078
6	5383263	5383303
6	5384363	5384408
6	5386618	5386678
6	5390498	5390658
6	5395103	5395193
6	5395998	5396058
6	5398223	5398303
6	5398468	5398513
6	5401513	5401693
6	5403488	5403568
6	5413408	5413553
6	5417033	5417083
6	5423403	5423543
6	5423738	5423868
6	5436033	5436073
6	5447563	5447658
