Chromosome	Start	End
3	3020801	3020861
3	3069071	3069116
3	3103066	3103106
3	3200686	3200741
3	3201301	3201341
3	3302836	3302891
3	3309616	3309721
3	3340876	3340946
3	3343451	3343471
3	3349501	3349691
3	3349761	3349856
3	3507661	3507976
3	3508181	3508361
3	3517376	3517466
3	3710311	3710406
3	3827981	3828061
3	3836916	3837016
3	3899311	3899326
3	3899366	3899371
3	3913281	3913341
3	4140966	4141031
3	4181926	4181966
3	4278166	4278231
3	4280531	4280626
3	4339286	4339371
3	4340171	4340241
3	4358311	4358326
3	4474886	4474956
3	4485976	4486046
3	4515251	4515326
3	4541566	4541626
3	4546111	4546216
3	4546326	4546451
3	4577136	4577231
3	4738976	4739061
3	4744216	4744291
3	4776576	4776666
3	4891871	4891916
3	4959341	4959366
3	5040081	5040176
3	5080811	5080881
3	5147526	5147586
3	5203536	5203551
3	5210266	5210561
3	5210851	5210996
3	5211431	5211681
3	5213816	5213931
3	5214776	5214931
3	5215391	5215651
3	5218676	5218761
3	5219046	5219186
3	5219311	5219416
3	5221636	5221671
3	5228491	5228566
3	5236521	5236706
3	5237571	5237686
3	5237956	5238051
3	5238121	5238311
3	5241716	5241811
3	5241966	5242031
3	5243641	5243726
3	5244186	5244261
3	5245231	5245266
3	5248291	5248356
3	5251611	5251756
3	5261791	5261876
3	5265756	5265851
3	5267066	5267126
3	5330951	5330986
3	5349106	5349241
3	5349736	5349846
3	5350116	5350256
3	5351416	5351491
3	5354046	5354126
3	5387531	5387591
3	5387791	5388156
3	5388376	5388416
3	5388491	5388586
3	5389481	5389591
3	5400071	5400091
3	5415161	5415216
3	5422731	5422791
3	5485701	5485776
3	5486141	5486151
3	5491266	5491291
3	5498486	5498571
3	5525241	5525336
3	5526176	5526266
3	5545506	5545606
3	5565491	5565581
3	5574256	5574321
3	5575786	5575866
3	5576171	5576711
3	5599851	5599861
3	5754846	5754891
3	5755081	5755166
3	5811311	5811421
3	5827001	5827111
3	5843026	5843051
3	5860341	5860866
3	5867846	5867941
3	5989591	5989646
3	6006481	6006566
3	6082076	6082126
3	6108041	6108081
3	6118516	6118561
3	6135936	6136191
3	6137491	6137546
3	6137656	6137796
3	6164291	6164326
3	6198271	6198461
3	6228006	6228071
3	6290691	6290761
3	6293131	6293216
3	6402676	6402706
3	6451996	6452091
3	6480346	6480411
3	6504351	6504381
3	6529661	6529721
3	6556206	6556311
3	6593271	6593281
3	6598926	6599001
3	6611491	6611551
3	6683781	6683826
3	6696271	6696301
3	6696391	6696611
3	6746631	6746716
3	6750011	6750106
3	6771666	6771696
3	6819491	6819526
3	6835121	6835171
3	6838321	6838416
3	6865331	6865411
3	6909056	6909151
3	6990216	6990266
3	7010646	7010746
3	7013646	7013716
3	7023826	7023961
3	7026676	7026756
3	7027991	7028121
3	7113316	7113391
3	7113966	7114051
3	7158611	7158706
3	7166406	7166486
3	7186491	7186566
3	7207091	7207126
3	7233766	7233781
3	7298781	7298871
3	7337116	7337151
3	7365761	7365856
3	7366336	7366376
3	7366581	7366956
3	7367266	7367341
3	7367456	7367551
3	7373241	7373336
3	7382791	7382861
3	7399556	7399626
3	7456296	7456361
3	7458841	7458861
3	7466981	7467066
3	7475376	7475481
3	7483561	7483626
3	7498606	7498661
3	7503061	7503126
3	7503361	7503466
3	7503656	7503756
3	7503861	7503931
3	7504026	7504121
3	7514736	7514821
3	7579786	7579876
3	7589051	7589146
3	7606106	7606201
3	7611671	7611761
3	7612026	7612121
3	7612576	7612651
3	7612711	7612916
3	7613011	7613461
3	7614376	7614461
3	7627651	7627731
3	7646181	7646276
3	7650426	7650491
3	7663651	7663821
3	7682816	7682906
3	7690266	7690361
3	7753651	7753726
3	7800526	7800601
3	7804916	7804991
3	7827621	7827716
3	7888871	7888976
3	7943926	7944006
3	7955911	7955996
3	7982796	7982876
3	8006356	8006416
3	8006831	8006926
3	8007036	8007256
3	8017116	8017201
3	8019846	8019926
3	8022911	8023006
3	8035291	8035386
3	8037521	8037621
3	8054816	8054901
3	8056301	8056381
3	8103826	8103921
3	8123446	8123526
3	8124301	8124326
3	8148891	8148941
3	8158551	8158616
3	8163881	8163956
3	8174686	8174761
3	8190561	8190646
3	8214186	8214271
3	8216151	8216311
3	8217296	8217421
3	8224906	8224991
3	8230116	8230201
3	8245256	8245386
3	8245761	8245856
3	8246236	8246506
3	8255066	8255151
3	8295411	8295501
3	8310896	8311021
3	8311136	8311196
3	8327421	8327516
3	8351526	8351531
3	8374111	8374171
3	8422451	8422496
3	8462196	8462286
3	8462641	8462651
3	8462686	8462796
3	8462951	8463016
3	8465441	8465471
3	8476401	8476431
3	8485191	8485236
3	8486226	8486251
3	8490861	8490921
3	8508166	8508261
3	8509181	8509286
3	8509356	8509691
3	8510491	8510596
3	8510896	8511001
3	8511226	8511411
3	8511546	8511666
3	8523451	8523506
3	8529116	8529186
3	8529676	8529776
3	8531026	8531051
3	8547756	8547841
3	8550651	8550721
3	8552711	8552756
3	8554971	8555141
3	8560991	8561091
3	8563291	8563356
3	8563526	8563621
3	8564251	8564331
3	8564536	8564621
3	8565066	8565146
3	8566706	8566906
3	8578031	8578106
3	8593841	8593911
3	8594291	8594396
3	8594756	8594861
3	8599056	8599186
3	8600196	8600266
3	8606806	8606861
3	8608731	8608746
3	8609331	8609336
3	8612461	8612506
3	8615811	8615881
3	8616301	8616361
3	8618006	8618121
3	8619171	8619206
3	8623871	8623936
3	8625211	8625331
3	8625441	8625521
3	8625711	8625766
3	8628046	8628121
3	8628986	8629006
3	8629691	8629786
3	8631081	8631206
3	8634366	8634461
3	8635686	8635781
3	8637166	8637206
3	8639291	8639386
3	8639581	8639646
3	8640446	8640521
3	8642271	8642346
3	8643121	8643191
3	8643536	8643571
3	8645696	8645791
3	8646476	8646556
3	8650411	8650506
3	8658361	8658416
3	8662356	8662416
3	8663196	8663281
3	8663831	8663956
3	8664611	8664841
3	8664926	8665046
3	8665416	8665516
3	8665661	8665741
3	8665801	8665936
3	8666156	8666371
3	8666506	8666926
3	8667636	8667916
3	8668051	8668196
3	8668301	8668386
3	8668911	8668966
3	8669941	8670046
3	8672611	8672681
3	8673341	8673391
3	8673946	8674016
3	8677116	8677241
3	8678856	8678861
3	8685146	8685606
3	8687531	8687611
3	8690101	8690181
3	8690721	8690821
3	8691331	8691446
3	8694776	8694851
3	8695491	8695531
3	8698366	8698546
3	8698671	8698716
3	8698916	8698981
3	8699531	8699626
3	8702076	8702166
3	8702606	8702841
3	8703496	8703606
3	8704536	8704551
3	8704561	8704611
3	8705806	8705861
3	8709106	8709226
3	8712646	8712786
3	8712811	8713001
3	8716056	8716151
3	8716571	8716691
3	8716841	8716976
3	8717306	8717931
3	8718026	8718081
3	8718176	8718356
3	8718551	8718636
3	8719026	8719066
3	8719341	8719426
3	8720776	8720891
3	8722106	8722171
3	8722971	8723051
3	8723256	8723356
3	8723466	8723566
3	8723656	8723726
3	8723786	8723911
3	8724406	8724526
3	8725226	8725266
3	8728766	8728826
3	8730986	8731096
3	8731336	8731621
3	8731831	8731936
3	8734766	8734811
3	8734926	8734986
3	8735181	8735256
3	8736211	8736281
3	8736401	8736581
3	8736816	8736936
3	8737461	8737576
3	8739331	8739426
3	8740846	8740956
3	8740996	8741126
3	8743926	8744021
3	8744286	8744386
3	8744986	8745081
3	8745191	8745241
3	8747566	8747656
3	8750311	8750401
3	8751286	8751356
3	8753391	8753631
3	8754601	8754721
3	8756171	8756321
3	8756416	8756511
3	8756581	8756676
3	8761756	8761856
3	8762111	8762211
3	8763266	8763291
3	8766176	8766306
3	8766646	8766816
3	8766821	8767231
3	8767541	8767666
3	8767786	8767891
3	8768041	8768191
3	8773251	8773356
3	8774071	8774106
3	8777296	8777421
3	8777491	8777571
3	8786396	8786461
3	8786766	8786831
3	8794911	8794971
3	8795046	8795141
3	8795561	8795646
3	8805186	8805281
3	8818871	8818906
3	8819391	8819481
3	8826216	8826296
3	8826861	8826941
3	8840581	8840636
3	8843566	8843621
3	8846636	8846666
3	8846696	8846831
3	8848126	8848191
3	8850961	8851096
3	8855656	8855751
3	8856886	8856946
3	8857241	8857366
3	8857906	8857926
3	8863211	8863326
3	8863436	8863521
3	8864011	8864106
3	8866066	8866551
3	8866931	8867021
3	8870911	8871026
3	8871351	8871411
3	8872946	8873026
3	8873091	8873166
3	8881196	8881421
3	8881456	8881576
3	8888801	8888926
3	8891241	8891376
3	8892496	8892571
3	8894496	8894501
3	8919261	8919341
3	8919971	8920046
3	8920211	8920306
3	8923161	8923256
3	8923441	8923556
