Chromosome	Start	End
6	3181918	3182013
6	3182428	3182593
6	3182668	3183663
6	3201383	3201598
6	3224498	3224588
6	3319593	3319708
6	3446983	3447068
6	3447608	3447713
6	3454573	3454678
6	3462663	3462748
6	3466148	3466243
6	3498048	3498128
6	3498293	3498713
6	3500943	3501038
6	3525178	3525273
6	3555923	3556023
6	3601408	3601493
6	3620618	3620713
6	3741523	3741618
6	3763283	3763383
6	3763518	3763643
6	3763733	3763848
6	3764178	3764283
6	3764423	3764718
6	3765073	3765168
6	3773178	3773258
6	3782488	3782638
6	3889403	3889498
6	3968388	3968468
6	4004133	4004248
6	4086678	4087123
6	4114978	4115063
6	4140858	4140953
6	4184548	4184663
6	4185158	4185253
6	4191433	4191518
6	4205903	4205983
6	4301673	4301758
6	4344668	4344758
6	4344833	4344993
6	4397783	4397958
6	4399603	4399678
6	4414288	4414403
6	4421513	4421598
6	4427583	4427668
6	4457873	4457968
6	4483953	4484038
6	4501553	4501653
6	4503273	4503378
6	4504388	4504523
6	4504753	4504848
6	4505218	4505468
6	4505523	4505938
6	4506138	4506423
6	4510418	4510508
6	4537433	4537518
6	4544673	4544888
6	4545853	4545958
6	4546103	4546203
6	4546433	4546518
6	4549088	4549178
6	4550428	4550538
6	4550628	4550713
6	4552473	4552553
6	4555568	4555648
6	4557833	4557913
6	4560408	4560528
6	4561753	4561858
6	4583688	4583798
6	4584493	4584663
6	4594873	4594948
6	4597948	4598038
6	4600718	4600858
6	4601608	4601758
6	4603608	4603688
6	4607413	4607543
6	4608348	4608438
6	4617778	4617868
6	4634448	4634553
6	4638078	4638203
6	4658903	4659058
6	4659113	4659208
6	4676528	4676643
6	4684893	4684993
6	4685143	4685218
6	4696848	4696933
6	4724173	4724263
6	4725653	4725758
6	4733268	4733408
6	4734788	4734903
6	4738013	4738153
6	4738358	4738468
6	4739003	4739103
6	4739998	4740073
6	4743598	4743693
6	4746108	4746223
6	4746678	4746768
6	4746843	4747203
6	4747483	4747583
6	4747873	4747963
6	4748283	4748383
6	4748558	4748933
6	4749158	4749493
6	4749808	4749898
6	4805628	4805858
6	4806243	4806383
6	4813308	4813383
6	4821783	4821878
6	4837878	4837963
6	4855293	4855368
6	4876898	4876978
6	4893468	4893553
6	4902838	4903093
6	4903468	4903568
6	4903783	4903893
6	4905973	4906118
6	4910133	4910258
6	4910968	4911103
6	4915153	4915248
6	4925733	4925818
6	4926358	4926533
6	4935768	4935883
6	4936313	4936418
6	4936688	4936808
6	4937428	4937518
6	4938878	4938983
6	4939058	4939243
6	4947278	4947383
6	4948408	4948508
6	4963153	4963278
6	4972578	4972683
6	4972913	4973048
6	4982738	4983033
6	4985788	4985878
6	4989198	4989278
6	4993718	4993858
6	4994028	4994158
6	4999078	4999173
6	5006043	5006148
6	5006833	5006908
6	5008403	5008508
6	5008753	5008828
6	5010783	5011313
6	5012478	5012568
6	5012908	5013163
6	5018033	5018148
6	5027958	5028078
6	5029088	5029178
6	5029503	5029598
6	5029958	5030048
6	5030148	5030238
6	5034603	5034703
6	5035468	5035608
6	5081633	5081713
6	5092728	5092803
6	5093688	5093783
6	5095473	5095623
6	5099893	5099988
6	5101028	5101243
6	5102868	5102943
6	5103953	5104108
6	5106858	5106933
6	5108978	5109083
6	5110048	5110188
6	5110493	5110758
6	5113818	5113923
6	5119668	5119753
6	5129533	5129628
6	5137248	5137338
6	5142898	5142993
6	5154033	5154133
6	5161123	5161203
6	5165988	5166083
6	5168878	5168958
6	5171098	5171208
6	5171898	5172018
6	5172803	5172958
6	5178358	5178468
6	5191828	5191918
6	5193678	5193908
6	5199728	5199808
6	5200478	5200558
6	5237198	5237283
6	5246053	5246148
6	5256193	5256443
6	5287988	5288068
6	5296578	5296658
6	5297298	5297488
6	5297738	5297903
6	5298383	5298458
6	5306023	5306103
6	5307433	5307528
6	5315383	5315458
6	5325163	5325553
6	5334443	5334578
6	5361998	5362088
6	5380273	5380478
6	5380643	5380803
6	5381008	5381153
6	5382643	5382818
6	5383703	5383843
6	5386593	5386673
6	5390493	5390683
6	5395083	5395238
6	5395948	5396028
