Chromosome	Start	End
3	3070361	3070456
3	3102276	3102376
3	3104571	3104691
3	3138736	3138816
3	3298091	3298566
3	3309211	3309291
3	3343351	3343426
3	3370401	3370481
3	3370956	3371126
3	3421866	3421986
3	3507671	3507891
3	3508171	3508316
3	3650136	3650221
3	3667851	3667936
3	3845411	3845506
3	3899151	3899386
3	3900781	3900871
3	4092461	4092566
3	4146656	4146736
3	4246976	4247061
3	4371751	4371826
3	4405331	4405421
3	4680341	4680421
3	4734286	4734371
3	4744761	4744861
3	4745021	4745111
3	4762976	4763051
3	5112131	5112211
3	5158501	5158586
3	5210436	5210586
3	5210946	5211041
3	5211411	5211516
3	5215506	5215611
3	5221536	5221616
3	5250571	5250661
3	5373266	5373381
3	5388511	5388586
3	5399006	5399106
3	5403921	5404001
3	5412221	5412311
3	5417416	5417511
3	5491226	5491321
3	5545516	5545611
3	5576166	5576291
3	5576551	5576681
3	5673926	5674021
3	5691611	5691741
3	5724066	5724191
3	5827241	5827336
3	5842891	5843026
3	5860331	5860861
3	5989201	5989436
3	5989581	5989691
3	6086876	6086966
3	6100871	6101061
3	6107906	6107991
3	6136046	6136191
3	6137391	6137796
3	6173846	6174251
3	6202266	6202406
3	6206006	6206081
3	6264031	6264111
3	6297751	6297836
3	6480341	6480421
3	6484136	6484226
3	6543351	6543446
3	6649566	6649646
3	6696431	6696521
3	6696606	6696701
3	6922666	6922886
3	6978381	6978476
3	6985166	6985246
3	6990206	6990291
3	7005626	7005706
3	7027966	7028141
3	7135131	7135261
3	7139181	7139261
3	7337046	7337161
3	7365751	7365826
3	7366596	7366776
3	7367436	7367551
3	7424941	7425026
3	7425581	7425696
3	7503081	7503176
3	7503661	7503771
3	7508526	7508616
3	7510206	7510311
3	7579606	7579706
3	7598266	7598371
3	7612016	7612111
3	7612711	7613476
3	7613711	7613811
3	7710266	7710341
3	7722466	7722546
3	7746436	7746556
3	7787706	7787936
3	7805116	7805411
3	7844496	7844581
3	7888756	7888996
3	7921066	7921146
3	7955896	7956011
3	8004956	8005116
3	8005781	8005946
3	8006231	8006331
3	8006806	8006936
3	8007096	8007266
3	8011621	8011701
3	8022916	8023011
3	8035296	8035391
3	8046266	8046376
