Chromosome	Start	End
17	3102497	3102597
17	3191557	3191642
17	3224542	3224647
17	3273932	3274017
17	3308532	3308652
17	3314462	3314557
17	3326742	3326882
17	3350152	3350277
17	3351827	3351922
17	3396957	3397067
17	3402347	3402452
17	3446842	3446917
17	3448872	3448962
17	3454322	3454407
17	3486642	3486717
17	3498227	3498327
17	3510012	3510147
17	3557722	3557937
17	3562547	3562642
17	3570037	3570122
17	3612117	3612207
17	3616572	3616652
17	4498522	4498612
17	4778307	4778397
17	4791397	4791477
17	4865007	4865107
17	4921342	4921427
17	4948792	4948872
17	4964642	4964777
17	4986037	4986122
17	5000862	5000967
17	5004282	5004382
17	5009737	5009812
17	5020772	5020867
17	5021527	5021642
17	5021757	5021837
17	5052637	5052737
17	5053442	5053557
17	5057482	5057612
17	5058422	5058532
17	5089662	5089737
17	5091807	5091887
17	5092527	5092602
17	5092847	5092947
17	5097667	5097767
17	5104772	5104872
17	5130347	5130457
17	5150887	5150987
17	5151992	5152117
17	5165522	5165632
17	5173047	5173172
17	5189842	5189917
17	5190247	5190337
17	5198522	5198597
17	5204232	5204327
17	5206757	5206852
17	5218032	5218132
17	5239067	5239152
17	5262207	5262302
17	5269507	5269647
17	5270912	5271147
17	5271327	5271412
17	5271542	5271717
17	5277542	5277642
17	5278487	5278587
17	5278672	5278752
17	5288932	5289032
17	5295987	5296147
17	5297892	5297987
17	5303442	5303522
17	5306387	5306472
17	5306802	5306892
17	5314917	5315012
17	5322457	5322547
17	5331572	5331682
17	5336557	5336662
17	5340102	5340197
17	5341747	5341957
17	5342402	5342522
17	5368237	5368312
17	5369392	5369492
17	5397557	5397707
17	5397807	5397902
17	5400922	5401032
17	5402147	5402287
17	5402762	5402942
17	5405352	5405452
17	5407567	5407652
17	5416747	5416837
17	5418487	5418582
17	5418717	5418832
17	5422582	5422657
17	5429507	5429707
17	5440147	5440252
17	5440787	5440947
17	5471442	5471572
17	5472302	5472442
17	5476017	5476122
17	5491377	5491472
17	5491982	5492057
17	5493427	5493512
17	5505612	5505687
17	5537077	5537152
17	5550347	5550457
17	5606382	5606477
17	5622052	5622152
17	5633387	5633477
17	5643647	5643727
17	5701992	5702087
17	5739957	5740047
17	5751212	5751287
17	5752947	5753077
17	5753262	5753357
17	5795947	5796172
17	5815717	5815797
17	5840847	5841032
17	5848807	5848902
17	5872602	5872777
17	5876627	5876732
17	5885237	5885322
17	5887367	5887442
17	5890522	5890677
17	5893217	5893367
17	5899417	5899542
17	5903822	5903917
17	5923447	5923527
17	5931307	5931407
17	5940117	5940212
17	5947512	5947592
17	5948937	5949177
17	5958867	5959022
17	5975832	5975952
17	5976102	5976187
17	5977992	5978312
17	5978702	5978792
17	5980997	5981107
17	5984122	5984217
17	5985332	5985412
17	5987857	5987957
17	6005442	6005542
17	6005657	6005757
17	6005862	6006072
17	6026022	6026167
17	6036502	6036587
17	6051622	6051752
17	6100782	6100857
17	6103662	6103747
17	6121542	6121637
17	6192397	6192487
17	6203282	6203382
17	6317512	6317637
17	6430132	6430277
17	6433832	6433932
17	6438317	6438422
17	6452772	6452912
17	6455942	6456057
17	6457727	6457812
17	6468227	6468447
17	6492597	6492787
17	6758227	6758307
17	6768407	6768482
17	6772117	6772197
17	6778797	6778902
17	6779672	6779757
17	6786972	6787052
17	6795752	6795827
17	6816187	6816262
17	6849517	6849607
17	6860567	6860747
17	6861677	6861772
17	6861897	6861997
17	6862162	6862257
17	6867847	6867977
17	7139112	7139187
17	7154112	7154282
17	7169397	7169532
17	7170967	7171042
17	7181837	7181962
17	7182157	7182252
17	7197882	7197962
17	7203682	7203772
17	7205027	7205152
17	7216052	7216187
17	7217562	7217637
17	7219052	7219137
17	7219292	7219387
17	7229367	7229452
17	7247462	7247587
17	7260557	7260637
17	7273687	7273762
17	7275122	7275222
17	7526597	7526677
17	7527792	7527887
17	7567267	7567357
17	7608027	7608107
17	7693777	7693852
17	7773007	7773177
17	7773687	7773782
17	7775437	7775512
17	7868697	7868902
17	7899002	7899082
17	8187542	8187647
17	8215452	8215542
17	8227947	8228027
17	8232282	8232362
17	8256762	8256837
17	8271632	8271737
17	8284407	8284562
17	8310912	8311152
17	8316352	8316452
17	8328667	8328767
17	8328852	8328952
17	8343842	8343972
17	8346657	8346752
17	8370937	8371087
17	8371822	8372027
17	8373447	8373532
17	8386897	8386977
17	8398682	8398807
17	8409292	8409382
17	8430032	8430142
17	8434707	8434802
17	8435072	8435192
17	8447842	8447927
17	8463587	8463802
17	8466752	8466837
17	8468877	8468997
17	8488422	8488507
17	8498647	8498742
17	8506037	8506132
17	8526122	8526222
17	8546452	8546572
17	8639927	8640017
17	8640152	8640242
17	8656432	8656507
17	8728832	8728922
17	8800547	8800622
17	8863592	8863697
17	8893322	8893422
17	8945642	8945742
17	8981332	8981467
17	8981787	8981872
17	9128942	9129017
17	9167857	9167952
17	9580112	9580222
17	9669462	9669567
17	9726217	9726417
17	9894137	9894217
17	9897852	9897942
17	9983047	9983147
17	10011837	10011927
17	10030367	10030507
17	10030612	10030732
17	10081932	10082012
17	10135312	10135392
17	10188722	10188817
17	10268637	10268712
17	10309502	10309582
17	10335112	10335547
17	10338357	10338477
17	10342432	10342582
17	10342642	10342802
17	10366692	10366897
17	10370552	10370642
17	10370712	10370812
17	10374447	10374537
17	10390287	10390372
17	10396952	10397177
17	10397612	10397697
17	10404142	10404227
17	10408772	10408862
17	10425582	10425707
17	10429652	10429742
17	10430972	10431097
17	10432642	10432722
17	10433862	10433957
17	10436627	10436712
17	10439877	10439977
17	10441617	10441732
17	10441962	10442117
17	10450012	10450222
17	10451507	10451587
17	10487117	10487207
17	10491717	10491822
17	10491907	10491982
17	10493567	10493642
17	10496217	10496337
17	10501362	10501477
17	10508247	10508337
17	10514982	10515077
17	10517272	10517352
17	10534422	10534527
17	10626527	10626612
17	10734462	10734557
17	10771827	10771907
17	10776622	10776697
17	10832557	10832657
17	10841047	10841147
17	10937777	10937852
17	11067742	11067817
17	11225742	11225817
17	11440947	11441087
17	11533927	11534072
17	11680972	11681052
17	11912937	11913067
17	11918517	11918597
17	11962752	11962977
17	11975127	11975242
17	12029852	12029937
17	12039362	12039457
17	12042737	12042832
17	12045977	12046082
17	12061827	12061912
17	12121587	12121667
17	12124737	12124852
17	12134207	12134297
17	12156377	12156487
17	12158747	12158847
17	12168782	12168877
17	12187387	12187462
17	12203432	12203537
17	12203682	12203762
17	12204427	12204517
17	12210832	12210952
17	12233912	12234007
17	12234977	12235097
17	12235707	12235807
17	12241387	12241467
17	12242332	12242417
17	12243822	12243897
17	12271177	12271262
17	12271532	12271627
17	12294772	12294847
17	12295037	12295112
17	12297937	12298012
17	12300467	12300567
17	12301017	12301092
17	12307837	12308047
17	12309107	12309317
17	12354622	12354697
17	12356442	12356547
17	12364447	12364567
17	12367472	12367647
17	12372152	12372297
17	12430292	12430382
17	12534497	12534592
17	12534852	12534927
17	12584432	12584527
17	12612322	12612397
17	12639717	12639797
17	12675452	12675532
17	12689142	12689242
17	12703477	12703552
17	12711357	12711437
17	12722837	12722952
17	12751297	12751392
17	12761937	12762012
17	12792672	12792802
17	12810597	12810672
17	12832367	12832457
17	12842127	12842212
17	12845917	12846072
17	12849857	12849942
17	12858202	12858297
17	12877207	12877297
17	12880302	12880442
17	12886747	12886832
17	12896172	12896267
17	12901497	12901577
17	12909967	12910057
17	12915672	12915822
17	12916032	12916217
17	12916667	12916757
17	12925027	12925102
17	12926037	12926112
17	12956847	12956937
17	12960262	12960372
17	12960662	12960792
17	12960957	12961037
17	12992842	12992957
17	13007457	13007537
17	13007647	13007767
17	13008287	13008367
17	13472517	13472627
17	13479282	13479402
17	13479537	13479657
17	13491777	13491852
17	13547772	13547867
17	13658512	13658772
17	13659302	13659397
17	13667122	13667212
17	13668847	13668952
17	13679852	13680002
17	13680252	13680327
17	13682682	13682792
17	13683252	13683377
17	13683647	13684147
17	13700362	13700602
17	13704647	13704737
17	13711352	13711482
17	13715547	13715637
17	13732797	13732937
17	13743242	13743347
17	13743662	13743762
17	13747762	13747852
17	13759187	13759267
17	13761547	13761712
17	13867537	13867637
17	13870402	13870592
17	13899012	13899117
17	13899332	13899412
17	13913417	13913517
17	14094382	14094457
17	14149802	14149877
17	14156187	14156267
17	14163787	14163872
17	14167757	14167837
17	14174442	14174532
17	14183717	14183797
17	14193127	14193207
17	14195657	14195767
17	14195867	14195992
17	14196062	14196192
17	14196812	14196962
17	14197812	14197902
17	14199767	14199867
17	14204332	14204417
17	14206217	14206357
17	14222372	14222452
17	14232392	14232477
17	14232727	14232912
17	14248892	14248997
17	14345787	14345867
17	14520697	14520782
17	14552237	14552342
17	14601282	14601377
17	14639812	14639907
17	14670562	14670642
17	14690152	14690242
17	14693752	14693847
17	14694037	14694147
17	14716077	14716152
17	14818057	14818182
17	14824947	14825037
17	14920727	14920822
17	14933437	14933537
17	14934542	14934642
17	14935642	14935717
17	14943027	14943147
17	14943237	14943317
17	14953772	14953857
17	15065557	15065652
17	15089182	15089257
17	15126822	15126917
17	15179727	15179807
17	15199382	15199502
17	15207487	15207647
17	15229207	15229412
17	15240727	15240912
17	15247827	15248097
17	15248577	15248652
17	15326637	15326722
17	15343252	15343607
17	15368372	15368502
17	15368717	15368807
17	15370512	15370632
17	15373502	15373577
17	15374657	15374767
17	15375152	15375237
17	15375362	15375462
17	15380447	15380522
17	15380717	15380882
17	15410977	15411057
17	15440447	15440532
17	15440642	15440747
17	15455372	15455467
17	15461942	15462042
17	15467837	15468007
17	15498007	15498112
17	15498257	15498402
17	15498552	15498637
17	15499772	15499957
17	15527262	15527377
17	15530102	15530202
17	15563437	15563552
17	15564087	15564182
17	15564427	15564507
17	15657307	15657442
17	15678142	15678242
17	15692497	15692572
17	15704372	15704492
17	15715357	15715507
17	15726297	15726387
17	15783737	15783847
17	15804152	15804242
17	15807522	15807627
17	15994177	15994252
17	16951352	16951487
17	16997197	16997582
17	17004657	17004812
17	17004922	17005137
17	17005297	17005392
17	17018262	17018367
17	17063632	17063807
17	17063917	17064092
17	17234417	17234557
17	17234692	17234827
17	17293247	17293342
17	17294022	17294122
17	17294232	17294382
17	17303692	17303852
17	17345712	17345822
17	17374167	17374257
17	17374547	17374642
17	17386242	17386317
17	17402617	17402757
17	17408777	17408857
17	17425147	17425247
17	17490977	17491062
17	17492347	17492437
17	17542942	17543072
17	17584047	17584182
17	17612532	17612632
17	17624417	17624547
17	17625037	17625397
17	17648962	17649087
17	17714237	17714322
17	17740117	17740237
17	17749547	17749622
17	17789622	17789697
17	17826002	17826097
17	17837532	17837637
17	17850407	17850607
17	17897322	17897407
17	17910182	17910277
17	17910512	17910642
17	17912297	17912377
17	20945107	20945202
17	21008812	21009002
17	21231842	21231927
17	21252687	21252817
17	21252902	21252987
17	21265727	21265817
17	21272287	21272397
17	21383957	21384042
17	21422747	21422827
17	21423457	21423582
17	21450217	21450297
17	21450492	21450697
17	21488832	21488907
17	21489227	21489327
17	21531667	21531762
17	21532317	21532397
17	21532717	21532807
17	21566727	21566822
17	21567157	21567242
17	21613652	21613777
17	21635952	21636042
17	21650497	21650592
17	21816447	21816537
17	21909682	21909757
17	21921112	21921217
17	21967997	21968072
17	22051252	22051337
17	22165752	22165832
17	22225542	22225632
17	22315087	22315172
17	22585162	22585272
17	22607787	22607862
17	22876327	22876427
17	23515447	23515657
17	23521312	23521387
17	23523022	23523112
17	23523462	23523602
17	23543647	23543792
17	23546097	23546187
17	23547217	23547317
17	23548707	23548857
17	23553232	23553307
17	23555642	23555742
17	23555847	23555932
17	23557632	23557902
17	23559867	23559972
17	23564472	23564572
