Chromosome	Start	End
18	3005608	3005988
18	3118028	3118283
18	3257938	3258023
18	3280728	3281288
18	3290348	3290423
18	3336643	3337278
18	3337453	3337613
18	3337743	3337908
18	3337968	3338138
18	3382893	3383288
18	3383403	3383903
18	3433853	3433928
18	3445528	3445613
18	3462088	3462168
18	3490813	3490898
18	3499028	3499298
18	3506888	3508178
18	3508253	3508558
18	3508638	3508778
18	3509128	3509258
18	3515118	3515218
18	3540473	3540603
18	3542193	3542283
18	3547773	3547853
18	3657233	3657308
18	3666523	3666598
18	3667493	3667603
18	3761278	3761363
18	3769773	3769878
18	3807478	3807593
18	3839573	3839668
18	3839753	3840038
18	3840738	3840828
18	3858193	3858323
18	3900193	3900273
18	3901703	3901798
18	3933928	3934008
18	3937028	3937103
18	3976218	3976313
18	3982403	3982488
18	4010153	4010228
18	4010488	4010628
18	4085113	4085203
18	4120088	4120218
18	4121818	4121913
18	4121973	4122073
18	4124838	4124928
18	4127168	4127248
18	4128188	4128323
18	4136958	4137058
18	4148148	4148228
18	4169333	4169413
18	4177063	4177153
18	4187023	4187123
18	4222568	4222643
18	4232528	4232603
18	4232788	4232903
18	4233083	4233273
18	4266228	4266328
18	4266398	4266483
18	4267178	4267273
18	4278458	4278548
18	4292143	4292228
18	4302873	4302978
18	4313848	4313943
18	4332293	4332398
18	4336543	4336813
18	4340388	4340498
18	4351013	4351098
18	4351298	4351378
18	4351943	4352023
18	4352808	4353093
18	4353193	4353708
18	4361448	4361523
18	4364023	4364103
18	4364523	4364603
18	4367133	4367228
18	4369238	4369408
18	4375493	4376008
18	4401783	4401883
18	4437983	4438078
18	4440028	4440143
18	4440708	4440818
18	4494178	4494253
18	4504693	4504783
18	4505818	4505948
18	4509813	4509893
18	4514658	4514783
18	4518023	4518123
18	4523048	4523138
18	4558368	4558463
18	4559368	4559493
18	4566938	4567013
18	4567398	4567493
18	4567588	4567678
18	4590848	4590923
18	4592163	4592433
18	4596383	4596478
18	4605973	4606063
18	4622943	4623223
18	4634778	4635783
18	4636423	4636603
18	4642438	4642538
18	4652378	4652463
18	4653688	4653913
18	4655873	4655968
18	4656243	4656333
18	4656968	4657208
18	4675508	4675653
18	4679408	4679503
18	4680268	4680358
18	4684418	4684508
18	4684618	4684708
18	4689733	4689928
18	4693208	4693303
18	4709778	4709898
18	4711463	4711538
18	4734073	4734163
18	4734363	4734453
18	4737693	4737873
18	4743048	4743138
18	4746238	4746323
18	4764003	4764093
18	4769273	4769358
18	4769453	4769548
18	4785338	4785578
18	4785668	4785928
18	4801558	4801798
18	4813258	4813353
18	4813788	4813888
18	4818503	4818598
18	4821193	4821313
18	4823748	4823843
18	4825553	4825628
18	4839098	4839183
18	4839928	4840058
18	4852973	4853058
18	4854293	4854378
18	4882238	4882313
18	4882913	4882998
18	4892038	4892133
18	4912883	4912973
18	4916253	4916343
18	4916833	4916913
18	4920118	4921148
18	4921233	4922328
18	4922798	4922913
18	4924968	4925253
18	4928098	4928298
18	4929498	4929593
18	4933743	4933818
18	4939368	4939443
18	4940173	4940523
18	4957293	4957383
18	4957858	4957943
18	4959723	4959798
18	4962908	4963003
18	4971188	4971318
18	4980413	4980573
18	4982643	4982728
18	4987568	4987653
18	4987973	4988058
18	4988418	4988503
18	4994218	4994313
18	4994438	4994703
18	5014268	5014458
18	5015018	5015198
18	5028098	5028173
18	5028798	5028893
18	5048013	5048193
18	5063403	5063493
18	5103963	5104053
18	5124773	5124898
18	5139103	5139298
18	5140563	5140663
18	5143013	5143173
18	5159703	5159983
18	5160058	5160308
18	5160713	5160813
18	5162093	5162763
18	5163113	5163313
18	5163388	5163763
18	5186938	5187038
18	5333908	5333983
18	5334098	5335078
18	5414438	5414868
18	5427803	5428168
18	5428438	5428673
18	5482608	5482693
18	5482768	5482888
18	5507698	5507793
18	5575113	5575193
18	5591128	5591563
18	5592613	5592783
18	5593118	5593353
18	5593463	5593563
18	5597303	5597388
18	5603973	5604053
18	5618178	5618368
18	5619728	5619863
18	5620098	5620188
18	5748758	5748873
18	5764293	5764413
18	5805713	5805853
18	5806498	5806783
18	5807273	5807363
18	5809453	5809528
18	5810613	5810738
18	5819008	5819353
18	5819783	5820193
18	5820413	5820538
18	5892808	5893058
18	5930203	5930283
18	5945083	5945163
18	5945513	5945638
18	5978503	5978748
18	5979188	5979288
18	5979393	5979483
18	5979613	5979713
18	5987453	5987538
18	5989618	5990293
18	6013308	6013403
18	6055733	6055873
18	6135293	6135603
18	6135663	6136333
18	6136468	6136843
18	6148578	6148673
18	6188618	6188713
18	6189033	6189108
18	6193838	6193928
18	6210933	6211008
18	6212528	6212603
18	6221508	6221588
18	6228063	6228188
18	6240668	6241723
18	6254983	6255108
18	6269288	6269363
18	6275558	6275668
18	6280388	6280473
18	6281313	6281413
18	6281628	6281758
18	6282573	6282728
18	6289058	6289158
18	6289263	6289338
18	6365163	6365258
18	6377733	6377828
18	6383703	6383788
18	6387878	6387978
18	6407698	6407793
18	6411128	6411298
18	6419653	6419923
18	6421883	6421958
18	6438058	6438148
18	6472373	6472458
18	6489828	6490278
18	6490388	6490928
18	6491093	6491243
18	6500623	6500708
18	6501388	6501503
18	6502903	6503013
18	6505888	6505993
18	6515313	6515403
18	6515993	6516653
18	6516883	6516978
18	6549903	6550013
18	6562213	6562313
18	6584473	6584563
18	6622428	6622508
18	6627258	6627388
18	6639353	6639473
18	6700963	6701068
18	6718103	6718178
18	6718883	6718983
18	6764783	6765533
18	6808278	6808363
18	6884383	6884488
18	6898143	6898223
18	6912578	6912658
18	6947383	6947468
18	6977643	6977733
18	6979348	6979423
18	6998678	6998758
18	7000978	7001063
18	7001278	7001358
18	7001478	7002658
18	7003313	7003628
18	7003783	7004013
18	7004138	7005218
18	7005378	7005473
18	7005543	7005653
18	7005913	7006238
18	7087988	7088098
18	7117593	7117683
18	7236478	7236558
18	7288773	7288853
18	7297828	7298083
18	7391583	7391688
18	7493403	7493493
18	7502553	7502648
18	7565478	7565648
18	7581478	7581558
18	7584073	7584203
18	7608918	7609028
18	7617058	7617143
18	7620873	7620948
18	7625808	7625963
18	7626143	7626258
18	7626358	7626433
18	7626508	7627238
18	7686883	7686958
18	7692928	7693038
18	7693278	7693428
18	7702203	7702318
18	7702638	7702758
18	7705678	7705783
18	7708213	7708308
18	7756878	7757078
18	7799848	7799933
18	7868453	7868668
18	7868953	7869268
18	7869853	7869933
18	7978878	7978953
18	8027148	8027273
18	8044183	8044343
18	8044448	8044558
18	8104118	8104228
18	8110603	8110688
18	8124538	8124653
18	8132358	8132433
18	8218678	8218758
18	8218848	8218933
18	8236503	8236598
18	8323463	8323538
18	8415693	8415848
18	8453373	8453458
18	8453593	8453668
18	8477918	8478013
18	8488878	8488963
18	8604453	8604548
18	8715053	8715143
18	8736598	8736713
18	8736813	8736893
18	8765298	8765373
18	8790833	8790938
18	8812663	8812818
18	8871093	8871188
18	8871313	8871403
18	8871543	8871718
18	8896808	8897003
18	8911378	8911903
18	8912138	8912248
18	8928908	8929003
18	8966573	8966678
18	8966838	8967033
18	8968573	8968698
18	9210573	9210668
18	9211553	9211628
18	9212008	9212758
18	9212913	9213438
18	9213638	9213858
18	9213958	9214108
18	9214198	9214393
18	9214503	9214678
18	9214758	9214888
18	9216618	9216748
18	9280593	9280693
18	9428883	9428958
18	9449278	9449733
18	9450168	9450448
18	9495068	9495178
18	9554873	9555298
18	9707373	9707473
18	9707588	9707873
18	9708013	9708308
18	9708583	9708788
18	9811443	9811578
18	9832548	9832773
18	9865843	9865943
18	9957738	9958523
18	10013893	10013978
18	10029123	10029203
18	10029408	10029493
18	10029713	10029938
18	10029993	10030143
