Chromosome	Start	End
18	3005603	3005998
18	3009048	3009108
18	3051908	3051963
18	3066598	3066673
18	3118003	3118308
18	3118688	3118793
18	3215143	3215238
18	3222128	3222163
18	3222373	3222398
18	3244018	3244108
18	3257928	3258023
18	3280703	3281288
18	3281408	3281498
18	3285378	3285438
18	3290338	3290433
18	3293788	3293843
18	3327733	3327798
18	3331408	3331503
18	3336643	3337628
18	3337723	3338143
18	3346598	3346663
18	3346753	3346838
18	3347508	3347563
18	3366053	3366143
18	3373023	3373118
18	3379398	3379448
18	3382888	3383908
18	3389108	3389198
18	3392748	3392798
18	3414318	3414403
18	3415573	3415678
18	3433633	3433693
18	3433853	3433948
18	3434008	3434098
18	3441813	3441903
18	3445518	3445613
18	3445703	3445828
18	3446748	3446813
18	3462088	3462183
18	3463673	3463753
18	3480523	3480583
18	3480728	3480808
18	3481718	3481798
18	3484153	3484238
18	3490808	3490938
18	3495133	3495223
18	3495563	3495658
18	3495733	3495828
18	3498968	3499333
18	3506013	3506083
18	3506228	3506313
18	3506878	3508558
18	3508638	3508778
18	3509113	3509263
18	3510208	3510298
18	3510783	3510858
18	3515108	3515238
18	3516203	3516273
18	3521413	3521473
18	3533773	3533858
18	3540468	3540608
18	3541798	3541893
18	3542188	3542388
18	3542623	3542828
18	3545363	3545438
18	3547763	3547873
18	3566398	3566483
18	3567108	3567243
18	3567438	3567493
18	3567583	3567643
18	3572148	3572188
18	3573028	3573108
18	3594058	3594148
18	3599573	3599628
18	3600918	3600998
18	3602608	3602693
18	3616523	3616623
18	3632973	3633023
18	3638698	3638743
18	3657223	3657343
18	3657828	3657898
18	3666523	3666603
18	3667198	3667253
18	3667478	3667613
18	3667758	3667853
18	3668748	3668818
18	3698723	3698778
18	3704073	3704128
18	3720828	3720898
18	3739198	3739298
18	3761228	3761373
18	3763738	3763783
18	3769738	3769883
18	3775463	3775538
18	3777628	3777678
18	3792078	3792138
18	3807323	3807358
18	3807448	3807618
18	3808228	3808298
18	3837838	3837913
18	3839423	3839463
18	3839573	3839668
18	3839753	3840048
18	3840738	3840833
18	3858178	3858373
18	3860688	3860748
18	3867668	3867763
18	3870368	3870463
18	3896988	3897033
18	3900163	3900283
18	3901703	3901798
18	3902893	3903028
18	3905763	3905778
18	3932183	3932238
18	3933318	3933413
18	3933918	3934018
18	3935503	3935598
18	3937013	3937103
18	3938568	3938638
18	3954548	3954608
18	3965043	3965108
18	3966213	3966248
18	3970348	3970443
18	3973793	3973888
18	3973963	3974058
18	3976183	3976313
18	3982398	3982493
18	3983203	3983258
18	3991808	3991863
18	3992393	3992488
18	3992568	3992653
18	4010128	4010268
18	4010483	4010633
18	4016543	4016598
18	4021583	4021653
18	4030708	4030813
18	4037353	4037448
18	4043668	4043743
18	4055323	4055378
18	4059223	4059293
18	4076493	4076573
18	4082513	4082568
18	4084173	4084233
18	4085093	4085208
18	4087778	4087813
18	4092878	4092933
18	4093663	4093678
18	4097468	4097563
18	4097943	4098003
18	4114003	4114058
18	4120033	4120228
18	4121818	4122073
18	4124828	4124933
18	4126028	4126098
18	4126418	4126513
18	4127153	4127263
18	4127313	4127438
18	4128183	4128348
18	4133418	4133488
18	4136953	4137158
18	4137783	4137878
18	4148133	4148233
18	4153113	4153183
18	4168663	4168688
18	4169328	4169423
18	4177063	4177163
18	4178013	4178103
18	4181438	4181493
18	4181573	4181653
18	4186613	4186718
18	4186973	4187123
18	4187238	4187323
18	4193888	4193973
18	4194633	4194703
18	4199643	4199693
18	4200968	4201038
18	4215983	4216073
18	4222553	4222658
18	4222768	4222883
18	4231003	4231038
18	4232528	4232603
18	4232778	4232903
18	4232978	4233273
18	4236493	4236548
18	4238938	4238998
18	4239363	4239408
18	4244278	4244538
18	4248523	4248583
18	4257528	4257593
18	4265958	4266098
18	4266228	4266583
18	4267178	4267273
18	4268513	4268573
18	4277308	4277403
18	4278438	4278548
18	4279288	4279358
18	4285228	4285303
18	4292133	4292253
18	4302833	4302988
18	4303088	4303193
18	4309293	4309358
18	4313468	4313513
18	4313848	4313943
18	4314553	4314613
18	4332273	4332398
18	4333883	4333978
18	4334973	4335068
18	4336513	4336813
18	4338243	4338318
18	4338438	4338513
18	4339778	4339843
18	4340378	4340538
18	4345408	4345458
18	4348883	4348968
18	4350993	4351098
18	4351283	4351378
18	4351908	4352133
18	4352808	4353123
18	4353173	4353723
18	4353988	4354083
18	4354138	4354218
18	4354708	4354783
18	4360098	4360148
18	4361433	4361523
18	4364018	4364113
18	4364243	4364308
18	4364523	4364608
18	4367113	4367233
18	4369238	4369423
18	4370693	4370768
18	4370863	4370958
18	4375493	4376008
18	4376428	4376478
18	4383178	4383243
18	4394008	4394098
18	4399633	4399733
18	4401763	4401898
18	4412388	4412438
18	4412863	4412928
18	4416923	4416978
18	4423008	4423098
18	4427503	4427543
18	4431948	4432043
18	4436138	4436203
18	4436383	4436468
18	4437163	4437248
18	4437983	4438078
18	4439993	4440163
18	4440513	4440528
18	4440708	4440828
18	4441048	4441078
18	4441178	4441228
18	4442343	4442423
18	4445423	4445468
18	4445478	4445613
18	4445823	4445943
18	4462143	4462203
18	4463253	4463288
18	4463308	4463358
18	4465588	4465683
18	4466553	4466613
18	4474458	4474508
18	4484863	4484963
18	4485428	4485518
18	4493343	4493438
18	4494123	4494263
18	4494428	4494488
18	4504688	4504783
18	4505283	4505358
18	4505388	4505588
18	4505803	4505968
18	4509813	4509908
18	4512733	4512818
18	4513653	4513723
18	4514238	4514298
18	4514633	4514833
18	4515038	4515208
18	4515313	4515403
18	4515663	4515733
18	4518003	4518138
18	4518798	4518893
18	4523043	4523138
18	4523303	4523388
