Chromosome	Start	End
18	3005618	3005993
18	3118023	3118138
18	3118233	3118273
18	3118698	3118758
18	3215183	3215203
18	3257938	3258018
18	3280723	3281288
18	3281443	3281468
18	3290343	3290413
18	3336643	3337283
18	3337448	3337618
18	3337738	3338138
18	3382893	3383333
18	3383403	3383903
18	3389113	3389198
18	3415588	3415643
18	3433858	3433933
18	3445518	3445613
18	3445718	3445798
18	3462088	3462168
18	3484173	3484238
18	3490813	3490908
18	3495583	3495633
18	3499018	3499313
18	3506878	3508558
18	3508643	3508778
18	3509128	3509258
18	3510238	3510283
18	3515113	3515213
18	3540483	3540603
18	3542203	3542273
18	3542693	3542778
18	3547783	3547858
18	3616528	3616618
18	3657233	3657328
18	3666533	3666583
18	3667508	3667608
18	3667773	3667843
18	3739223	3739278
18	3761258	3761358
18	3769763	3769883
18	3807478	3807583
18	3839573	3839668
18	3839753	3840038
18	3840743	3840833
18	3858198	3858343
18	3867683	3867738
18	3900188	3900263
18	3901703	3901793
18	3902923	3902973
18	3933923	3933998
18	3935533	3935558
18	3937033	3937098
18	3970383	3970428
18	3976208	3976313
18	3982403	3982488
18	4010148	4010228
18	4010498	4010618
18	4076503	4076558
18	4085118	4085188
18	4120118	4120203
18	4121818	4121913
18	4121978	4122063
18	4124843	4124928
18	4127168	4127248
18	4127358	4127418
18	4128188	4128323
18	4136963	4137058
18	4137798	4137858
18	4148143	4148228
18	4169368	4169388
18	4177068	4177158
18	4178028	4178088
18	4186628	4186688
18	4187023	4187123
18	4222578	4222648
18	4232788	4232898
18	4233108	4233258
18	4244333	4244358
18	4244488	4244498
18	4257538	4257583
18	4266228	4266328
18	4266398	4266508
18	4267183	4267258
18	4278463	4278543
18	4292153	4292228
18	4302878	4302973
18	4313848	4313943
18	4332298	4332383
18	4333903	4333938
18	4336528	4336813
18	4340388	4340488
18	4351023	4351088
18	4351328	4351343
18	4352058	4352088
18	4352808	4353093
18	4353193	4353708
18	4361463	4361508
18	4364018	4364103
18	4364533	4364588
18	4367118	4367228
18	4369248	4369408
18	4370883	4370938
18	4375493	4376003
18	4399658	4399708
18	4401788	4401873
18	4437988	4438073
18	4440023	4440143
18	4440708	4440818
18	4442373	4442383
18	4445573	4445578
18	4445843	4445923
18	4465588	4465648
18	4493383	4493418
18	4494188	4494228
18	4504693	4504783
18	4505818	4505953
18	4509813	4509898
18	4514653	4514783
18	4515103	4515128
18	4515323	4515388
18	4518018	4518118
18	4523058	4523138
18	4558368	4558443
18	4559283	4559318
18	4559378	4559483
18	4566938	4567003
18	4567398	4567493
18	4567598	4567688
18	4569328	4569428
18	4570433	4570473
18	4575718	4575768
18	4577858	4577918
18	4590873	4590898
18	4592158	4592433
18	4592898	4592918
18	4596383	4596473
18	4605973	4606058
18	4622953	4623228
18	4634778	4635783
18	4636423	4636578
18	4642448	4642533
18	4643268	4643303
18	4649328	4649398
18	4651778	4651828
18	4652388	4652458
18	4652578	4652643
18	4652788	4652843
18	4653698	4653908
18	4655878	4655958
18	4656238	4656333
18	4656973	4657193
18	4672133	4672193
18	4675623	4675668
18	4676413	4676423
18	4679408	4679513
18	4680263	4680358
18	4684098	4684158
18	4684418	4684488
18	4684628	4684688
18	4689733	4689928
18	4693228	4693278
18	4693938	4693988
18	4701678	4701718
18	4709783	4709893
18	4710548	4710613
18	4715543	4715623
18	4734083	4734133
18	4734373	4734448
18	4737078	4737108
18	4737693	4737868
18	4737983	4738043
18	4741428	4741493
18	4743073	4743138
18	4743228	4743273
18	4746243	4746318
18	4762403	4762428
18	4764003	4764088
18	4764238	4764278
18	4769278	4769358
18	4769458	4769543
18	4785338	4785563
18	4785678	4785928
18	4792583	4792633
18	4801563	4801643
18	4801733	4801788
18	4813263	4813353
18	4813788	4813888
18	4818508	4818598
18	4818653	4818708
18	4821198	4821318
18	4823748	4823838
18	4825568	4825618
18	4826188	4826248
18	4839098	4839173
18	4839923	4840053
18	4845183	4845218
18	4852988	4853038
18	4854293	4854378
18	4882248	4882303
18	4882938	4882968
18	4892043	4892133
18	4908273	4908328
18	4912903	4912973
18	4916258	4916338
18	4916848	4916873
18	4920123	4921143
18	4921233	4922333
18	4922808	4922908
18	4924528	4924558
18	4924963	4925248
18	4928153	4928303
18	4929503	4929593
18	4933758	4933803
18	4938028	4938068
18	4939383	4939433
18	4940178	4940518
18	4945558	4945573
18	4957298	4957388
18	4957863	4957943
18	4959728	4959783
18	4962908	4963003
18	4964118	4964178
18	4971188	4971318
18	4980453	4980568
18	4982658	4982728
18	4987573	4987648
18	4987988	4988038
18	4988443	4988463
18	4994223	4994298
18	4994443	4994708
18	5002873	5002943
18	5007668	5007758
18	5008888	5008933
18	5013663	5013738
18	5014238	5014478
18	5014693	5014783
18	5015013	5015223
18	5015693	5015918
18	5016208	5016303
18	5018638	5018673
18	5019963	5020053
18	5020543	5020603
18	5027693	5027808
18	5027878	5027938
18	5028068	5028198
18	5028773	5028933
18	5029548	5029623
18	5030848	5030938
18	5034918	5035038
18	5035123	5035193
18	5041918	5041943
18	5042338	5042403
18	5046848	5046908
18	5048018	5048223
18	5048438	5048468
18	5049143	5049203
18	5056688	5056753
18	5057938	5057968
18	5058243	5058338
18	5058743	5058768
18	5058883	5058933
18	5060008	5060108
18	5061958	5062003
18	5063383	5063528
18	5064313	5064403
18	5068543	5068628
18	5069603	5069638
18	5076703	5076758
18	5080073	5080168
18	5085118	5085303
18	5091433	5091468
18	5093163	5093223
18	5097328	5097418
18	5097483	5097548
18	5099463	5099548
18	5102228	5102293
18	5103523	5103628
18	5103813	5103868
18	5103953	5104058
18	5106578	5106668
18	5107088	5107128
18	5107878	5107938
18	5113348	5113438
18	5114613	5114693
18	5115898	5115983
18	5117993	5118068
18	5123483	5123558
18	5124748	5124923
18	5125538	5125633
18	5126413	5126518
18	5133238	5133458
18	5133943	5133958
18	5134333	5134418
18	5136868	5136963
18	5139083	5139343
18	5140368	5140433
18	5140528	5140683
18	5141588	5141653
18	5142998	5143203
18	5148368	5148433
18	5149323	5149393
18	5151928	5152043
18	5152943	5152973
18	5155648	5155733
18	5159438	5159518
18	5159678	5160313
18	5160703	5160823
18	5162073	5162773
18	5163093	5163783
18	5165353	5165443
18	5165983	5166073
18	5166578	5166703
18	5168038	5168128
18	5186378	5186493
18	5186938	5187043
18	5193053	5193153
18	5197243	5197303
18	5197768	5197818
18	5198243	5198353
18	5198718	5198753
18	5199278	5199368
18	5199643	5199673
18	5200083	5200158
18	5202268	5202303
18	5207733	5207738
18	5207793	5207908
18	5208253	5208363
18	5210788	5210903
18	5218458	5218518
18	5227048	5227118
18	5235833	5235878
18	5236328	5236368
18	5236588	5236603
18	5245083	5245123
18	5333888	5335083
18	5349263	5349338
18	5366618	5366723
18	5372023	5372128
18	5376553	5376623
18	5388638	5388673
18	5390538	5390628
18	5398018	5398083
18	5399093	5399143
18	5400308	5400398
18	5401223	5401288
18	5401933	5402028
18	5402758	5402823
18	5404763	5404848
18	5414193	5414323
18	5414443	5414878
18	5427778	5428188
18	5428428	5428708
18	5432043	5432118
18	5434433	5434528
18	5439083	5439178
18	5444478	5444503
18	5447648	5447683
18	5449988	5450078
18	5458068	5458118
18	5459158	5459253
18	5480248	5480333
18	5482353	5482458
18	5482588	5482933
18	5485163	5485248
18	5487778	5487843
18	5488033	5488148
18	5507658	5507808
18	5509938	5509988
18	5510318	5510423
18	5534033	5534108
18	5535833	5535868
18	5545168	5545208
18	5562513	5562583
18	5565073	5565168
18	5574628	5574698
18	5575098	5575228
18	5583038	5583073
18	5583578	5583663
18	5583888	5583933
18	5585843	5585923
18	5591123	5591563
18	5591638	5591758
18	5592598	5592898
18	5593093	5593358
18	5593453	5593558
18	5593758	5593858
18	5597268	5597428
18	5603923	5604063
18	5610223	5610328
18	5617738	5617858
18	5618158	5618383
18	5618643	5618673
18	5619703	5619853
18	5620088	5620213
18	5687953	5688028
18	5747653	5747743
18	5748753	5748888
18	5750483	5750568
18	5759148	5759178
18	5760153	5760233
18	5764263	5764443
18	5765158	5765258
18	5767073	5767118
18	5772943	5773023
18	5785168	5785263
18	5801518	5801588
18	5805548	5805608
18	5805693	5805843
18	5806093	5806188
18	5806468	5806808
18	5807248	5807373
18	5809428	5809548
18	5810608	5810738
18	5817283	5817368
18	5818083	5818158
18	5818973	5819368
18	5819768	5820238
18	5820393	5820558
18	5823058	5823183
18	5829978	5830043
18	5835973	5836063
18	5840083	5840138
18	5856373	5856453
18	5856518	5856643
18	5863788	5863833
18	5863993	5864048
18	5892783	5893073
18	5893333	5893438
18	5930193	5930303
18	5932453	5932593
18	5932603	5932628
18	5945048	5945168
18	5945508	5945658
18	5964928	5965018
18	5969938	5970033
18	5971873	5971888
18	5972153	5972218
18	5975533	5975628
18	5978478	5978748
18	5979023	5979518
18	5979583	5979738
18	5980058	5980293
18	5980523	5980613
18	5983303	5983333
18	5986718	5986778
18	5987408	5987578
18	5989613	5990318
18	5990743	5990848
18	6000768	6000788
18	6013308	6013403
18	6055738	6055863
18	6109783	6109833
18	6134888	6134933
18	6135293	6136338
18	6136468	6136843
18	6148578	6148688
18	6148733	6148823
18	6151883	6151948
18	6153473	6153503
18	6159078	6159143
18	6181103	6181128
18	6182123	6182183
18	6188338	6188428
18	6188618	6188713
18	6189038	6189123
18	6193833	6193928
18	6210923	6211023
18	6212528	6212618
18	6221548	6221568
18	6228063	6228173
18	6240668	6241723
18	6254978	6255113
18	6255218	6255228
18	6269278	6269363
18	6275563	6275663
18	6280398	6280473
18	6281313	6281413
18	6281638	6281743
18	6282573	6282723
18	6289053	6289153
18	6289273	6289333
18	6309833	6309883
18	6365158	6365248
18	6377723	6377833
18	6383718	6383773
18	6387873	6387978
18	6407733	6407768
18	6410938	6410973
18	6411123	6411293
18	6412373	6412403
18	6419658	6419933
18	6421623	6421703
18	6421873	6421968
18	6430283	6430333
18	6436438	6436518
18	6438053	6438148
18	6440078	6440138
18	6465593	6465683
18	6472373	6472448
18	6480158	6480228
18	6489838	6490313
18	6490378	6490933
18	6491068	6491243
18	6500633	6500688
18	6501373	6501508
18	6502908	6503008
18	6504178	6504243
18	6505893	6505993
18	6514168	6514208
18	6515318	6515408
18	6515983	6516658
18	6516883	6516983
18	6549903	6550013
18	6562213	6562313
18	6584473	6584553
18	6622438	6622523
18	6622668	6622743
18	6627248	6627388
18	6639348	6639458
18	6692763	6692833
18	6700963	6701068
18	6718118	6718173
18	6718883	6718983
18	6764793	6765523
18	6786873	6786903
18	6808283	6808363
18	6848748	6848823
18	6884393	6884518
18	6897878	6897933
18	6898168	6898198
18	6905943	6905963
18	6912573	6912653
18	6940028	6940073
18	6940213	6940293
18	6941573	6941638
18	6947393	6947473
18	6955028	6955103
18	6959733	6959788
18	6977638	6977733
18	6979358	6979418
18	6989348	6989418
18	6998668	6998748
18	6999938	6999943
18	7000113	7000193
18	7000968	7001093
18	7001263	7001373
18	7001478	7002678
18	7003153	7003238
18	7003318	7003623
18	7003778	7003998
18	7004138	7005228
18	7005378	7005663
18	7005753	7005823
18	7005908	7006238
18	7028938	7028978
18	7087973	7088098
18	7095273	7095303
18	7117593	7117688
18	7121403	7121473
18	7121748	7121818
18	7154408	7154483
18	7217848	7217938
18	7236478	7236558
18	7240788	7240853
18	7240968	7241083
18	7288758	7288853
18	7297608	7297673
18	7297823	7298098
18	7388128	7388158
18	7391418	7391503
18	7391563	7391713
18	7400863	7400908
18	7404408	7404478
18	7493403	7493513
18	7502528	7502653
18	7512678	7512763
18	7513753	7513838
18	7518883	7518978
18	7522528	7522548
18	7565468	7565643
18	7578838	7578883
18	7581468	7581563
18	7584073	7584203
18	7585728	7585753
18	7591068	7591148
18	7591443	7591508
18	7608688	7608773
18	7608918	7609038
18	7616878	7616958
18	7617038	7617153
18	7617768	7617843
18	7620863	7620953
18	7624528	7624573
18	7625663	7625728
18	7625803	7625973
18	7626123	7626273
18	7626343	7626438
18	7626508	7627238
18	7640343	7640393
18	7640988	7641078
18	7644878	7644923
18	7686873	7686963
18	7692918	7693053
18	7693258	7693428
18	7698988	7699033
18	7702193	7702318
18	7702638	7702763
18	7705673	7705783
18	7705983	7706028
18	7707488	7707543
18	7708213	7708308
18	7726023	7726123
18	7727983	7728038
18	7737973	7738028
18	7749283	7749363
18	7756868	7757083
18	7757173	7757243
18	7757568	7757603
18	7799773	7799783
18	7799793	7799933
18	7806068	7806088
18	7824833	7824863
18	7838928	7839003
18	7868438	7868693
18	7868843	7869283
18	7869433	7869508
18	7869833	7869953
18	7870033	7870138
18	7932468	7932608
18	7971328	7971418
18	7978858	7978953
18	7990533	7990603
18	8027153	8027268
18	8044178	8044343
18	8044448	8044568
18	8104118	8104238
18	8110598	8110688
18	8124538	8124653
18	8132368	8132438
18	8135198	8135243
18	8218678	8218748
18	8218858	8218928
18	8236283	8236348
18	8236503	8236598
18	8236703	8236728
18	8255238	8255273
18	8323453	8323538
18	8415068	8415103
18	8415693	8415858
18	8453373	8453463
18	8453603	8453623
18	8477918	8478013
18	8488873	8488958
18	8604458	8604553
18	8715053	8715138
18	8736603	8736713
18	8736818	8736893
18	8765303	8765368
18	8790838	8790938
18	8812673	8812823
18	8821298	8821348
18	8870733	8870773
18	8871083	8871183
18	8871333	8871383
18	8871548	8871713
18	8896818	8896988
18	8897108	8897113
18	8911378	8911583
18	8911648	8911908
18	8912133	8912243
18	8928908	8929003
18	8966573	8966683
18	8966838	8967033
18	8968598	8968688
18	9027068	9027133
18	9027313	9027388
18	9067233	9067313
18	9067383	9067468
18	9068718	9068793
18	9094523	9094588
18	9147683	9147768
18	9209993	9210083
18	9210568	9210668
18	9210778	9210848
18	9211118	9211268
18	9211533	9211653
18	9211783	9211883
18	9211973	9212758
18	9212838	9213458
18	9213558	9214138
18	9214198	9214408
18	9214468	9214948
18	9215048	9215173
18	9215918	9216038
18	9216148	9216253
18	9216278	9216333
18	9216473	9216553
18	9216618	9216768
18	9218393	9218488
18	9280558	9280848
18	9325773	9325833
18	9339113	9339208
18	9371633	9371683
18	9394033	9394173
18	9428858	9428983
18	9429293	9429378
18	9440233	9440263
18	9449248	9449808
18	9450143	9450513
18	9451538	9451603
18	9495028	9495198
18	9496443	9496508
18	9522198	9522288
18	9529208	9529278
18	9531118	9531188
18	9545088	9545133
18	9554798	9555323
18	9576843	9576963
18	9579298	9579353
18	9587933	9587963
18	9591358	9591453
18	9640768	9640848
18	9707238	9707903
18	9707998	9708493
18	9708508	9708808
18	9708988	9709143
18	9726218	9726313
18	9726678	9726793
18	9730328	9730423
18	9777768	9777843
18	9779018	9779098
18	9779318	9779398
18	9809678	9809758
18	9810078	9810158
18	9810613	9810718
18	9811413	9811583
18	9817463	9817563
18	9817638	9817748
18	9818798	9818843
18	9818998	9819088
18	9819188	9819233
18	9827658	9827768
18	9827998	9828098
18	9830518	9830623
18	9831128	9831233
18	9832353	9832453
18	9832513	9832813
18	9834288	9834333
18	9834548	9834783
18	9837633	9837693
18	9841343	9841388
18	9843688	9843703
18	9845303	9845403
18	9848648	9848708
18	9855878	9855938
18	9858963	9859103
18	9865843	9865948
18	9866688	9866838
18	9866968	9867058
18	9867368	9867503
18	9867908	9867998
18	9869668	9869743
18	9876333	9876358
18	9878883	9878938
18	9909303	9909398
18	9949493	9949588
18	9954678	9954763
18	9956558	9956598
18	9957253	9957513
18	9957738	9958573
18	9958718	9958793
18	9973323	9973398
18	9973733	9973793
18	9980438	9980488
18	9990183	9990238
18	9992658	9992748
18	9993388	9993403
18	10008098	10008163
18	10013873	10013988
18	10029118	10029223
18	10029403	10029503
18	10029708	10030148
18	10033423	10033488
18	10036218	10036273
18	10044403	10044473
18	10051923	10052173
18	10052438	10052838
18	10092888	10093103
18	10180903	10181018
18	10181268	10181638
18	10181778	10182153
18	10182253	10182693
18	10212318	10212378
18	10242273	10242288
18	10253223	10253303
18	10254068	10254148
18	10279388	10279463
18	10299568	10299663
18	10300298	10300348
18	10324433	10324458
18	10324898	10325053
18	10325168	10325978
18	10342713	10342793
18	10342918	10342968
18	10343788	10343913
18	10359278	10359343
18	10371323	10371418
18	10404078	10404118
18	10418648	10418668
18	10419553	10419643
18	10421303	10421338
18	10421443	10421553
18	10428188	10428218
18	10445588	10445658
18	10445968	10446058
18	10451103	10451173
18	10461258	10461303
18	10461638	10461743
18	10503558	10503643
18	10509123	10509183
18	10510593	10510688
18	10511043	10511138
18	10516988	10517088
18	10518708	10518763
18	10529993	10530068
18	10531513	10531663
18	10532468	10532498
18	10532758	10532843
18	10532978	10533278
18	10533438	10533563
18	10534788	10534883
18	10535568	10535638
18	10536603	10536698
18	10541333	10541358
18	10541848	10541863
18	10542068	10542158
18	10543473	10543503
18	10543578	10543698
18	10544383	10544508
18	10546828	10546913
18	10572818	10572868
18	10609013	10609098
18	10609188	10610598
18	10612863	10613073
18	10617458	10617548
18	10617658	10618168
18	10618928	10619013
18	10646558	10646618
18	10655603	10655708
18	10655803	10655898
18	10664248	10664313
18	10683348	10683483
18	10684213	10684308
18	10695853	10695948
18	10697023	10697088
18	10706023	10707103
18	10711033	10711068
18	10725378	10725538
18	10725653	10725738
18	10726218	10726683
18	10726753	10726948
18	10727023	10727118
18	10733368	10733433
18	10735178	10735263
18	10735748	10735828
18	10736408	10736483
18	10746073	10746088
18	10787673	10787758
18	10808343	10808438
18	10826963	10827058
18	10835948	10836038
18	10838058	10838128
18	10839278	10839378
18	10840103	10840158
18	10840248	10840358
18	10846658	10846728
18	10847028	10847113
18	10849498	10849573
18	10863988	10864048
18	10866008	10866388
18	10866498	10866623
18	10871973	10872038
18	10872563	10872683
18	10885848	10886063
18	10887038	10887143
18	10887833	10887928
18	10888273	10888288
18	10890918	10890988
18	10896638	10896673
18	10903688	10903743
18	10904068	10904153
18	10905333	10905368
18	10919638	10919698
18	10920778	10920918
18	10921983	10922043
18	10924433	10924483
18	10924888	10924918
18	10933583	10933683
18	10936078	10936173
18	10936638	10936698
18	10936773	10936833
18	10939118	10939158
18	10943753	10943873
18	10945628	10945658
18	10947988	10948033
18	10957628	10957698
18	10959023	10959098
18	10968478	10968543
18	10974233	10974288
18	10976863	10977058
18	10984038	10984118
18	10991703	10991733
18	10999513	10999608
18	11003468	11003558
18	11008838	11008888
18	11009438	11009538
18	11035383	11035538
18	11035583	11035708
18	11044188	11044238
18	11047998	11048258
18	11048358	11048708
18	11049203	11049548
18	11049768	11049893
18	11050173	11050268
18	11050348	11050428
18	11050548	11051008
18	11051363	11051733
18	11052108	11052448
18	11052513	11053158
18	11053288	11053953
18	11054028	11054263
18	11054478	11054568
18	11054843	11055298
18	11055463	11055563
18	11055868	11055898
18	11058663	11058738
18	11058933	11059238
18	11059438	11059513
18	11059693	11059823
18	11065473	11065538
18	11066293	11066383
18	11068118	11068193
18	11076258	11076348
18	11077853	11077923
18	11078143	11078208
18	11084463	11084553
18	11084673	11084768
18	11096583	11096638
18	11097513	11097643
18	11097863	11097958
18	11100263	11100373
18	11102733	11102768
18	11104533	11104668
